date,time,open,high,low,close,tickvol,vol,spread
2024.01.02,08:45:00,1.10283,1.10318,1.10240,1.10285,575,0,25
2024.01.02,09:00:00,1.10282,1.10355,1.10277,1.10348,558,0,6
2024.01.02,09:15:00,1.10346,1.10377,1.10328,1.10331,624,0,6
2024.01.02,09:30:00,1.10328,1.10350,1.10187,1.10194,648,0,6
2024.01.02,09:45:00,1.10194,1.10197,1.10105,1.10149,757,0,6
2024.01.02,10:00:00,1.10149,1.10169,1.09968,1.09997,734,0,6
2024.01.02,10:15:00,1.09998,1.10054,1.09992,1.10036,761,0,6
2024.01.02,10:30:00,1.10038,1.10099,1.10025,1.10094,725,0,6
2024.01.02,10:45:00,1.10095,1.10110,1.10026,1.10074,762,0,6
2024.01.02,11:00:00,1.10071,1.10075,1.09891,1.09894,900,0,6
2024.01.02,11:15:00,1.09894,1.09919,1.09782,1.09802,1045,0,6
2024.01.02,11:30:00,1.09800,1.09800,1.09701,1.09709,955,0,6
2024.01.02,11:45:00,1.09708,1.09726,1.09663,1.09686,778,0,6
2024.01.02,12:00:00,1.09689,1.09716,1.09676,1.09691,650,0,6
2024.01.02,12:15:00,1.09688,1.09691,1.09610,1.09653,619,0,6
2024.01.02,12:30:00,1.09653,1.09679,1.09577,1.09606,760,0,6
2024.01.02,12:45:00,1.09605,1.09630,1.09534,1.09534,747,0,6
2024.01.02,13:00:00,1.09537,1.09585,1.09531,1.09576,965,0,6
2024.01.02,13:15:00,1.09575,1.09619,1.09517,1.09576,1011,0,6
2024.01.02,13:30:00,1.09577,1.09648,1.09568,1.09641,957,0,6
2024.01.02,13:45:00,1.09641,1.09645,1.09491,1.09526,998,0,6
2024.01.02,14:00:00,1.09524,1.09573,1.09448,1.09460,1196,0,6
2024.01.02,14:15:00,1.09460,1.09536,1.09446,1.09517,957,0,6
2024.01.02,14:30:00,1.09516,1.09635,1.09508,1.09570,1342,0,6
2024.01.02,14:45:00,1.09573,1.09638,1.09513,1.09630,1687,0,6
2024.01.02,15:00:00,1.09626,1.09681,1.09549,1.09575,1648,0,6
2024.01.02,15:15:00,1.09577,1.09616,1.09528,1.09590,1330,0,6
2024.01.02,15:30:00,1.09593,1.09593,1.09499,1.09523,1486,0,6
2024.01.02,15:45:00,1.09521,1.09556,1.09406,1.09433,1288,0,6
2024.01.02,16:00:00,1.09433,1.09580,1.09406,1.09571,1054,0,6
2024.01.02,16:15:00,1.09571,1.09615,1.09554,1.09577,852,0,6
2024.01.02,16:30:00,1.09578,1.09578,1.09442,1.09463,675,0,6
2024.01.02,16:45:00,1.09464,1.09578,1.09464,1.09563,653,0,6
2024.01.02,17:00:00,1.09564,1.09573,1.09479,1.09506,615,0,6
2024.01.02,17:15:00,1.09506,1.09554,1.09456,1.09531,771,0,6
2024.01.02,17:30:00,1.09529,1.09558,1.09511,1.09512,566,0,6
2024.01.02,17:45:00,1.09512,1.09526,1.09464,1.09503,702,0,6
2024.01.02,18:00:00,1.09502,1.09541,1.09473,1.09528,538,0,6
2024.01.02,18:15:00,1.09526,1.09557,1.09522,1.09541,464,0,6
2024.01.02,18:30:00,1.09541,1.09548,1.09475,1.09481,443,0,6
2024.01.02,18:45:00,1.09480,1.09503,1.09460,1.09466,564,0,6
2024.01.02,19:00:00,1.09465,1.09474,1.09426,1.09461,432,0,6
2024.01.02,19:15:00,1.09462,1.09496,1.09440,1.09492,419,0,6
2024.01.02,19:30:00,1.09492,1.09500,1.09456,1.09477,323,0,6
2024.01.02,19:45:00,1.09477,1.09487,1.09447,1.09462,463,0,6
2024.01.02,20:00:00,1.09464,1.09509,1.09454,1.09482,403,0,6
2024.01.02,20:15:00,1.09481,1.09504,1.09456,1.09457,366,0,6
2024.01.02,20:30:00,1.09457,1.09485,1.09457,1.09467,419,0,6
2024.01.02,20:45:00,1.09467,1.09485,1.09419,1.09430,523,0,6
2024.01.02,21:00:00,1.09428,1.09431,1.09394,1.09413,330,0,6
2024.01.02,21:15:00,1.09414,1.09425,1.09381,1.09381,232,0,6
2024.01.02,21:30:00,1.09383,1.09411,1.09383,1.09405,168,0,6
2024.01.02,21:45:00,1.09406,1.09422,1.09400,1.09406,206,0,6
2024.01.02,22:00:00,1.09407,1.09407,1.09386,1.09398,164,0,11
2024.01.02,22:15:00,1.09396,1.09402,1.09389,1.09392,239,0,41
2024.01.02,22:30:00,1.09397,1.09401,1.09383,1.09393,432,0,26
2024.01.02,22:45:00,1.09392,1.09411,1.09384,1.09411,182,0,10
2024.01.02,23:00:00,1.09411,1.09434,1.09408,1.09429,149,0,8
2024.01.02,23:15:00,1.09429,1.09429,1.09411,1.09426,160,0,8
2024.01.02,23:30:00,1.09427,1.09428,1.09412,1.09416,145,0,8
2024.01.02,23:45:00,1.09416,1.09433,1.09407,1.09414,167,0,8
2024.01.03,00:00:00,1.09415,1.09446,1.09409,1.09445,186,0,6
2024.01.03,00:15:00,1.09443,1.09486,1.09439,1.09484,175,0,6
2024.01.03,00:30:00,1.09485,1.09504,1.09480,1.09495,238,0,6
2024.01.03,00:45:00,1.09495,1.09501,1.09481,1.09491,153,0,6
2024.01.03,01:00:00,1.09491,1.09506,1.09478,1.09496,266,0,6
2024.01.03,01:15:00,1.09495,1.09510,1.09446,1.09505,446,0,6
2024.01.03,01:30:00,1.09505,1.09542,1.09500,1.09541,377,0,6
2024.01.03,01:45:00,1.09541,1.09545,1.09505,1.09511,226,0,6
2024.01.03,02:00:00,1.09511,1.09529,1.09495,1.09507,280,0,6
2024.01.03,02:15:00,1.09507,1.09511,1.09483,1.09486,174,0,6
2024.01.03,02:30:00,1.09486,1.09498,1.09485,1.09492,167,0,6
2024.01.03,02:45:00,1.09492,1.09528,1.09488,1.09521,207,0,6
2024.01.03,03:00:00,1.09521,1.09544,1.09486,1.09487,247,0,6
2024.01.03,03:15:00,1.09488,1.09535,1.09486,1.09532,222,0,6
2024.01.03,03:30:00,1.09532,1.09590,1.09531,1.09589,190,0,6
2024.01.03,03:45:00,1.09588,1.09621,1.09588,1.09606,314,0,6
2024.01.03,04:00:00,1.09607,1.09622,1.09594,1.09605,176,0,6
2024.01.03,04:15:00,1.09606,1.09618,1.09600,1.09602,183,0,6
2024.01.03,04:30:00,1.09602,1.09617,1.09592,1.09596,154,0,6
2024.01.03,04:45:00,1.09596,1.09622,1.09586,1.09622,137,0,6
2024.01.03,05:00:00,1.09622,1.09626,1.09601,1.09607,179,0,6
2024.01.03,05:15:00,1.09607,1.09622,1.09585,1.09586,216,0,6
2024.01.03,05:30:00,1.09584,1.09608,1.09561,1.09568,270,0,6
2024.01.03,05:45:00,1.09567,1.09568,1.09510,1.09511,328,0,6
2024.01.03,06:00:00,1.09510,1.09564,1.09510,1.09564,269,0,6
2024.01.03,06:15:00,1.09563,1.09581,1.09546,1.09574,268,0,6
2024.01.03,06:30:00,1.09574,1.09585,1.09570,1.09584,135,0,6
2024.01.03,06:45:00,1.09581,1.09605,1.09581,1.09582,250,0,6
2024.01.03,07:00:00,1.09580,1.09597,1.09541,1.09548,601,0,6
2024.01.03,07:15:00,1.09548,1.09587,1.09511,1.09573,570,0,6
2024.01.03,07:30:00,1.09571,1.09625,1.09566,1.09572,625,0,6
2024.01.03,07:45:00,1.09570,1.09625,1.09552,1.09601,497,0,6
2024.01.03,08:00:00,1.09599,1.09652,1.09577,1.09636,843,0,6
2024.01.03,08:15:00,1.09639,1.09640,1.09502,1.09527,854,0,6
2024.01.03,08:30:00,1.09527,1.09576,1.09500,1.09557,859,0,6
2024.01.03,08:45:00,1.09559,1.09562,1.09505,1.09524,694,0,6
2024.01.03,09:00:00,1.09522,1.09561,1.09425,1.09433,889,0,6
2024.01.03,09:15:00,1.09433,1.09450,1.09360,1.09386,864,0,6
2024.01.03,09:30:00,1.09386,1.09440,1.09385,1.09390,694,0,6
2024.01.03,09:45:00,1.09390,1.09414,1.09347,1.09360,619,0,6
2024.01.03,10:00:00,1.09360,1.09388,1.09336,1.09347,564,0,6
2024.01.03,10:15:00,1.09346,1.09348,1.09289,1.09291,552,0,6
2024.01.03,10:30:00,1.09291,1.09341,1.09259,1.09275,604,0,6
2024.01.03,10:45:00,1.09276,1.09339,1.09272,1.09277,555,0,6
2024.01.03,11:00:00,1.09279,1.09295,1.09222,1.09225,746,0,6
2024.01.03,11:15:00,1.09222,1.09254,1.09206,1.09226,554,0,6
2024.01.03,11:30:00,1.09223,1.09233,1.09153,1.09175,739,0,6
2024.01.03,11:45:00,1.09175,1.09210,1.09164,1.09194,725,0,6
2024.01.03,12:00:00,1.09194,1.09255,1.09174,1.09255,623,0,6
2024.01.03,12:15:00,1.09254,1.09318,1.09246,1.09259,672,0,6
2024.01.03,12:30:00,1.09259,1.09279,1.09187,1.09202,663,0,6
2024.01.03,12:45:00,1.09202,1.09248,1.09143,1.09166,758,0,6
2024.01.03,13:00:00,1.09164,1.09210,1.09157,1.09176,957,0,6
2024.01.03,13:15:00,1.09176,1.09219,1.09100,1.09207,1139,0,6
2024.01.03,13:30:00,1.09205,1.09300,1.09192,1.09212,1338,0,5
2024.01.03,13:45:00,1.09209,1.09232,1.09153,1.09212,1233,0,5
2024.01.03,14:00:00,1.09213,1.09241,1.09127,1.09145,1254,0,5
2024.01.03,14:15:00,1.09145,1.09194,1.09107,1.09154,1010,0,5
2024.01.03,14:30:00,1.09152,1.09185,1.09095,1.09172,1542,0,6
2024.01.03,14:45:00,1.09171,1.09262,1.09135,1.09184,1203,0,6
2024.01.03,15:00:00,1.09179,1.09385,1.09127,1.09156,2880,0,6
2024.01.03,15:15:00,1.09160,1.09239,1.09100,1.09150,1876,0,6
2024.01.03,15:30:00,1.09149,1.09186,1.09044,1.09080,1735,0,6
2024.01.03,15:45:00,1.09081,1.09081,1.08978,1.09043,1642,0,6
2024.01.03,16:00:00,1.09045,1.09106,1.09023,1.09099,1327,0,6
2024.01.03,16:15:00,1.09099,1.09181,1.09099,1.09129,1243,0,6
2024.01.03,16:30:00,1.09127,1.09154,1.09108,1.09115,1068,0,6
2024.01.03,16:45:00,1.09113,1.09137,1.09064,1.09079,850,0,6
2024.01.03,17:00:00,1.09079,1.09094,1.09034,1.09038,829,0,6
2024.01.03,17:15:00,1.09037,1.09091,1.09036,1.09087,653,0,6
2024.01.03,17:30:00,1.09086,1.09099,1.09058,1.09086,624,0,6
2024.01.03,17:45:00,1.09086,1.09094,1.09031,1.09062,626,0,6
2024.01.03,18:00:00,1.09061,1.09146,1.09061,1.09114,703,0,6
2024.01.03,18:15:00,1.09114,1.09135,1.09100,1.09103,601,0,6
2024.01.03,18:30:00,1.09101,1.09101,1.09023,1.09039,597,0,6
2024.01.03,18:45:00,1.09038,1.09074,1.09029,1.09056,611,0,6
2024.01.03,19:00:00,1.09052,1.09113,1.08926,1.08956,2034,0,6
2024.01.03,19:15:00,1.08954,1.09235,1.08954,1.09223,1595,0,6
2024.01.03,19:30:00,1.09225,1.09255,1.09138,1.09223,1518,0,6
2024.01.03,19:45:00,1.09221,1.09249,1.09152,1.09174,1236,0,6
2024.01.03,20:00:00,1.09176,1.09215,1.09149,1.09206,1066,0,6
2024.01.03,20:15:00,1.09206,1.09230,1.09146,1.09174,833,0,6
2024.01.03,20:30:00,1.09175,1.09202,1.09162,1.09186,784,0,6
2024.01.03,20:45:00,1.09186,1.09219,1.09175,1.09210,670,0,6
2024.01.03,21:00:00,1.09207,1.09217,1.09185,1.09211,313,0,6
2024.01.03,21:15:00,1.09209,1.09234,1.09198,1.09227,196,0,6
2024.01.03,21:30:00,1.09227,1.09228,1.09190,1.09203,195,0,6
2024.01.03,21:45:00,1.09202,1.09217,1.09187,1.09214,216,0,6
2024.01.03,22:00:00,1.09212,1.09215,1.09127,1.09150,167,0,11
2024.01.03,22:15:00,1.09148,1.09174,1.09148,1.09164,206,0,65
2024.01.03,22:30:00,1.09167,1.09179,1.09164,1.09177,401,0,41
2024.01.03,22:45:00,1.09177,1.09209,1.09171,1.09209,185,0,9
2024.01.03,23:00:00,1.09212,1.09255,1.09212,1.09245,223,0,8
2024.01.03,23:15:00,1.09245,1.09246,1.09220,1.09241,169,0,8
2024.01.03,23:30:00,1.09240,1.09252,1.09235,1.09244,163,0,8
2024.01.03,23:45:00,1.09244,1.09272,1.09241,1.09255,173,0,8
2024.01.04,00:00:00,1.09256,1.09263,1.09210,1.09237,270,0,6
2024.01.04,00:15:00,1.09237,1.09264,1.09237,1.09251,217,0,6
2024.01.04,00:30:00,1.09251,1.09255,1.09206,1.09211,198,0,6
2024.01.04,00:45:00,1.09212,1.09230,1.09192,1.09223,330,0,6
2024.01.04,01:00:00,1.09222,1.09239,1.09199,1.09202,295,0,6
2024.01.04,01:15:00,1.09202,1.09227,1.09187,1.09190,381,0,6
2024.01.04,01:30:00,1.09189,1.09194,1.09160,1.09168,390,0,6
2024.01.04,01:45:00,1.09168,1.09197,1.09166,1.09176,363,0,6
2024.01.04,02:00:00,1.09176,1.09188,1.09173,1.09186,256,0,6
2024.01.04,02:15:00,1.09186,1.09187,1.09158,1.09182,277,0,6
2024.01.04,02:30:00,1.09180,1.09198,1.09178,1.09188,199,0,6
2024.01.04,02:45:00,1.09185,1.09198,1.09172,1.09192,221,0,6
2024.01.04,03:00:00,1.09192,1.09230,1.09192,1.09227,270,0,6
2024.01.04,03:15:00,1.09227,1.09268,1.09220,1.09263,249,0,6
2024.01.04,03:30:00,1.09263,1.09304,1.09258,1.09259,393,0,6
2024.01.04,03:45:00,1.09258,1.09267,1.09250,1.09259,141,0,6
2024.01.04,04:00:00,1.09259,1.09272,1.09243,1.09261,223,0,6
2024.01.04,04:15:00,1.09261,1.09264,1.09243,1.09249,181,0,6
2024.01.04,04:30:00,1.09249,1.09284,1.09246,1.09278,190,0,6
2024.01.04,04:45:00,1.09276,1.09280,1.09249,1.09257,262,0,6
2024.01.04,05:00:00,1.09258,1.09258,1.09227,1.09239,362,0,6
2024.01.04,05:15:00,1.09239,1.09256,1.09231,1.09231,234,0,6
2024.01.04,05:30:00,1.09232,1.09244,1.09217,1.09234,331,0,6
2024.01.04,05:45:00,1.09234,1.09266,1.09227,1.09264,316,0,6
2024.01.04,06:00:00,1.09263,1.09291,1.09263,1.09290,316,0,6
2024.01.04,06:15:00,1.09288,1.09344,1.09288,1.09314,376,0,6
2024.01.04,06:30:00,1.09312,1.09318,1.09208,1.09225,693,0,6
2024.01.04,06:45:00,1.09225,1.09323,1.09224,1.09322,462,0,6
2024.01.04,07:00:00,1.09319,1.09375,1.09293,1.09367,697,0,6
2024.01.04,07:15:00,1.09364,1.09370,1.09293,1.09328,645,0,6
2024.01.04,07:30:00,1.09327,1.09434,1.09322,1.09429,793,0,6
2024.01.04,07:45:00,1.09426,1.09429,1.09345,1.09375,741,0,6
2024.01.04,08:00:00,1.09376,1.09444,1.09342,1.09429,1005,0,6
2024.01.04,08:15:00,1.09428,1.09485,1.09412,1.09423,976,0,6
2024.01.04,08:30:00,1.09425,1.09428,1.09368,1.09402,912,0,6
2024.01.04,08:45:00,1.09399,1.09558,1.09385,1.09530,1043,0,6
2024.01.04,09:00:00,1.09529,1.09574,1.09452,1.09502,984,0,6
2024.01.04,09:15:00,1.09502,1.09577,1.09497,1.09565,882,0,6
2024.01.04,09:30:00,1.09567,1.09667,1.09559,1.09656,785,0,6
2024.01.04,09:45:00,1.09659,1.09689,1.09632,1.09673,975,0,6
2024.01.04,10:00:00,1.09676,1.09720,1.09621,1.09621,852,0,6
2024.01.04,10:15:00,1.09621,1.09671,1.09590,1.09608,644,0,6
2024.01.04,10:30:00,1.09610,1.09647,1.09579,1.09586,639,0,6
2024.01.04,10:45:00,1.09586,1.09598,1.09541,1.09554,711,0,6
2024.01.04,11:00:00,1.09553,1.09568,1.09529,1.09537,459,0,6
2024.01.04,11:15:00,1.09539,1.09562,1.09494,1.09546,582,0,6
2024.01.04,11:30:00,1.09546,1.09577,1.09524,1.09550,495,0,6
2024.01.04,11:45:00,1.09549,1.09552,1.09458,1.09477,509,0,6
2024.01.04,12:00:00,1.09476,1.09508,1.09465,1.09497,572,0,6
2024.01.04,12:15:00,1.09497,1.09549,1.09484,1.09540,551,0,6
2024.01.04,12:30:00,1.09540,1.09552,1.09502,1.09547,600,0,6
2024.01.04,12:45:00,1.09548,1.09556,1.09512,1.09521,568,0,6
2024.01.04,13:00:00,1.09522,1.09541,1.09482,1.09499,794,0,6
2024.01.04,13:15:00,1.09506,1.09547,1.09444,1.09482,1301,0,6
2024.01.04,13:30:00,1.09479,1.09479,1.09326,1.09415,1496,0,6
2024.01.04,13:45:00,1.09416,1.09495,1.09381,1.09469,1179,0,6
2024.01.04,14:00:00,1.09469,1.09504,1.09391,1.09418,1177,0,6
2024.01.04,14:15:00,1.09420,1.09482,1.09405,1.09424,992,0,6
2024.01.04,14:30:00,1.09427,1.09474,1.09379,1.09445,1173,0,6
2024.01.04,14:45:00,1.09444,1.09466,1.09397,1.09451,1303,0,6
2024.01.04,15:00:00,1.09453,1.09611,1.09449,1.09607,1367,0,6
2024.01.04,15:15:00,1.09609,1.09649,1.09556,1.09643,1087,0,6
2024.01.04,15:30:00,1.09642,1.09649,1.09560,1.09622,1113,0,6
2024.01.04,15:45:00,1.09622,1.09652,1.09530,1.09550,1205,0,6
2024.01.04,16:00:00,1.09550,1.09626,1.09539,1.09610,872,0,6
2024.01.04,16:15:00,1.09608,1.09638,1.09580,1.09596,876,0,6
2024.01.04,16:30:00,1.09596,1.09615,1.09547,1.09553,704,0,6
2024.01.04,16:45:00,1.09553,1.09591,1.09547,1.09558,716,0,6
2024.01.04,17:00:00,1.09559,1.09596,1.09536,1.09550,602,0,6
2024.01.04,17:15:00,1.09549,1.09585,1.09452,1.09457,697,0,6
2024.01.04,17:30:00,1.09457,1.09485,1.09417,1.09467,526,0,6
2024.01.04,17:45:00,1.09467,1.09502,1.09439,1.09502,565,0,6
2024.01.04,18:00:00,1.09501,1.09518,1.09488,1.09508,447,0,6
2024.01.04,18:15:00,1.09508,1.09542,1.09490,1.09492,566,0,6
2024.01.04,18:30:00,1.09492,1.09510,1.09478,1.09481,381,0,6
2024.01.04,18:45:00,1.09481,1.09505,1.09457,1.09468,515,0,6
2024.01.04,19:00:00,1.09470,1.09475,1.09447,1.09457,391,0,6
2024.01.04,19:15:00,1.09457,1.09472,1.09431,1.09442,403,0,6
2024.01.04,19:30:00,1.09442,1.09460,1.09432,1.09447,363,0,6
2024.01.04,19:45:00,1.09446,1.09497,1.09441,1.09469,445,0,6
2024.01.04,20:00:00,1.09467,1.09475,1.09443,1.09458,383,0,6
2024.01.04,20:15:00,1.09458,1.09458,1.09427,1.09445,443,0,6
2024.01.04,20:30:00,1.09447,1.09476,1.09439,1.09445,438,0,6
2024.01.04,20:45:00,1.09445,1.09488,1.09435,1.09488,496,0,6
2024.01.04,21:00:00,1.09487,1.09498,1.09466,1.09491,268,0,6
2024.01.04,21:15:00,1.09491,1.09497,1.09471,1.09475,150,0,6
2024.01.04,21:30:00,1.09476,1.09476,1.09454,1.09469,151,0,6
2024.01.04,21:45:00,1.09470,1.09481,1.09442,1.09448,193,0,6
2024.01.04,22:00:00,1.09450,1.09453,1.09438,1.09439,195,0,14
2024.01.04,22:15:00,1.09441,1.09450,1.09434,1.09444,241,0,42
2024.01.04,22:30:00,1.09442,1.09458,1.09436,1.09457,369,0,39
2024.01.04,22:45:00,1.09457,1.09476,1.09437,1.09470,290,0,9
2024.01.04,23:00:00,1.09468,1.09486,1.09457,1.09459,138,0,8
2024.01.04,23:15:00,1.09459,1.09467,1.09438,1.09439,116,0,8
2024.01.04,23:30:00,1.09439,1.09456,1.09429,1.09445,103,0,8
2024.01.04,23:45:00,1.09445,1.09466,1.09445,1.09459,74,0,8
2024.01.05,00:00:00,1.09458,1.09486,1.09439,1.09485,265,0,6
2024.01.05,00:15:00,1.09484,1.09501,1.09481,1.09491,200,0,6
2024.01.05,00:30:00,1.09491,1.09507,1.09483,1.09501,149,0,6
2024.01.05,00:45:00,1.09501,1.09512,1.09476,1.09506,340,0,6
2024.01.05,01:00:00,1.09506,1.09545,1.09498,1.09536,361,0,6
2024.01.05,01:15:00,1.09536,1.09550,1.09508,1.09515,376,0,6
2024.01.05,01:30:00,1.09515,1.09556,1.09500,1.09545,434,0,6
2024.01.05,01:45:00,1.09546,1.09557,1.09505,1.09513,365,0,6
2024.01.05,02:00:00,1.09515,1.09532,1.09504,1.09525,185,0,6
2024.01.05,02:15:00,1.09525,1.09540,1.09511,1.09520,212,0,6
2024.01.05,02:30:00,1.09521,1.09522,1.09485,1.09486,252,0,6
2024.01.05,02:45:00,1.09486,1.09500,1.09464,1.09467,248,0,6
2024.01.05,03:00:00,1.09468,1.09471,1.09435,1.09435,209,0,6
2024.01.05,03:15:00,1.09435,1.09446,1.09404,1.09408,213,0,6
2024.01.05,03:30:00,1.09407,1.09418,1.09399,1.09407,241,0,6
2024.01.05,03:45:00,1.09406,1.09406,1.09389,1.09390,217,0,6
2024.01.05,04:00:00,1.09390,1.09398,1.09373,1.09380,210,0,6
2024.01.05,04:15:00,1.09380,1.09406,1.09374,1.09395,128,0,6
2024.01.05,04:30:00,1.09395,1.09410,1.09384,1.09385,200,0,6
2024.01.05,04:45:00,1.09385,1.09385,1.09362,1.09370,147,0,6
2024.01.05,05:00:00,1.09369,1.09375,1.09339,1.09350,206,0,6
2024.01.05,05:15:00,1.09350,1.09362,1.09341,1.09351,236,0,6
2024.01.05,05:30:00,1.09351,1.09366,1.09351,1.09356,215,0,6
2024.01.05,05:45:00,1.09355,1.09379,1.09344,1.09372,302,0,6
2024.01.05,06:00:00,1.09370,1.09370,1.09316,1.09318,271,0,6
2024.01.05,06:15:00,1.09318,1.09318,1.09274,1.09285,393,0,6
2024.01.05,06:30:00,1.09286,1.09289,1.09245,1.09255,410,0,6
2024.01.05,06:45:00,1.09255,1.09282,1.09253,1.09275,362,0,6
2024.01.05,07:00:00,1.09275,1.09311,1.09249,1.09299,500,0,6
2024.01.05,07:15:00,1.09300,1.09332,1.09285,1.09301,512,0,6
2024.01.05,07:30:00,1.09302,1.09318,1.09240,1.09241,410,0,6
2024.01.05,07:45:00,1.09240,1.09280,1.09223,1.09229,512,0,6
2024.01.05,08:00:00,1.09227,1.09257,1.09201,1.09226,866,0,6
2024.01.05,08:15:00,1.09226,1.09245,1.09160,1.09170,711,0,6
2024.01.05,08:30:00,1.09167,1.09171,1.09104,1.09112,705,0,6
2024.01.05,08:45:00,1.09114,1.09145,1.09032,1.09074,681,0,6
2024.01.05,09:00:00,1.09072,1.09151,1.09025,1.09144,718,0,6
2024.01.05,09:15:00,1.09142,1.09232,1.09132,1.09223,757,0,6
2024.01.05,09:30:00,1.09220,1.09302,1.09166,1.09171,954,0,6
2024.01.05,09:45:00,1.09168,1.09172,1.09099,1.09125,644,0,6
2024.01.05,10:00:00,1.09129,1.09130,1.09067,1.09100,688,0,6
2024.01.05,10:15:00,1.09100,1.09110,1.09035,1.09046,586,0,6
2024.01.05,10:30:00,1.09046,1.09111,1.09034,1.09096,498,0,6
2024.01.05,10:45:00,1.09096,1.09136,1.09080,1.09125,569,0,6
2024.01.05,11:00:00,1.09125,1.09141,1.09101,1.09112,455,0,6
2024.01.05,11:15:00,1.09113,1.09157,1.09097,1.09116,603,0,6
2024.01.05,11:30:00,1.09117,1.09163,1.09107,1.09158,502,0,6
2024.01.05,11:45:00,1.09158,1.09173,1.09123,1.09139,465,0,6
2024.01.05,12:00:00,1.09142,1.09188,1.09139,1.09170,510,0,6
2024.01.05,12:15:00,1.09170,1.09175,1.09135,1.09155,513,0,6
2024.01.05,12:30:00,1.09155,1.09196,1.09135,1.09182,566,0,6
2024.01.05,12:45:00,1.09183,1.09206,1.09139,1.09174,573,0,6
2024.01.05,13:00:00,1.09175,1.09217,1.09155,1.09217,948,0,6
2024.01.05,13:15:00,1.09219,1.09277,1.09189,1.09194,1041,0,6
2024.01.05,13:30:00,1.09196,1.09196,1.08763,1.09169,4950,0,6
2024.01.05,13:45:00,1.09167,1.09249,1.09049,1.09207,3255,0,6
2024.01.05,14:00:00,1.09211,1.09390,1.09211,1.09259,2513,0,6
2024.01.05,14:15:00,1.09257,1.09484,1.09249,1.09456,2082,0,6
2024.01.05,14:30:00,1.09454,1.09497,1.09359,1.09402,2136,0,6
2024.01.05,14:45:00,1.09400,1.09546,1.09400,1.09488,1444,0,6
