date,time,open,high,low,close,tickvol,vol,spread
2024.01.03,13:15:00,180.484,180.596,180.468,180.596,865,0,15
2024.01.03,13:30:00,180.590,180.663,180.522,180.611,944,0,15
2024.01.03,13:45:00,180.606,180.659,180.534,180.622,911,0,15
2024.01.03,14:00:00,180.622,180.627,180.547,180.593,892,0,15
2024.01.03,14:15:00,180.594,180.883,180.578,180.872,855,0,15
2024.01.03,14:30:00,180.878,181.041,180.878,180.974,1049,0,15
2024.01.03,14:45:00,180.970,181.020,180.819,180.911,1022,0,15
2024.01.03,15:00:00,180.923,180.968,180.700,180.894,1759,0,15
2024.01.03,15:15:00,180.898,181.366,180.898,181.310,1364,0,15
2024.01.03,15:30:00,181.310,181.459,181.268,181.280,1235,0,15
2024.01.03,15:45:00,181.285,181.432,181.254,181.337,1165,0,15
2024.01.03,16:00:00,181.333,181.431,181.267,181.386,1065,0,15
2024.01.03,16:15:00,181.387,181.420,181.283,181.369,936,0,15
2024.01.03,16:30:00,181.371,181.410,181.278,181.318,926,0,15
2024.01.03,16:45:00,181.325,181.464,181.305,181.464,711,0,15
2024.01.03,17:00:00,181.459,181.527,181.427,181.524,778,0,15
2024.01.03,17:15:00,181.526,181.535,181.431,181.533,766,0,15
2024.01.03,17:30:00,181.530,181.740,181.513,181.738,685,0,15
2024.01.03,17:45:00,181.742,181.742,181.534,181.589,764,0,15
2024.01.03,18:00:00,181.584,181.748,181.500,181.737,829,0,15
2024.01.03,18:15:00,181.737,181.742,181.583,181.658,711,0,15
2024.01.03,18:30:00,181.653,181.679,181.506,181.519,683,0,15
2024.01.03,18:45:00,181.516,181.631,181.453,181.609,719,0,15
2024.01.03,19:00:00,181.618,181.690,181.515,181.667,1442,0,15
2024.01.03,19:15:00,181.665,181.683,181.530,181.571,1106,0,15
2024.01.03,19:30:00,181.576,181.608,181.386,181.497,1077,0,15
2024.01.03,19:45:00,181.494,181.520,181.391,181.391,903,0,15
2024.01.03,20:00:00,181.397,181.437,181.288,181.373,835,0,15
2024.01.03,20:15:00,181.378,181.389,181.254,181.349,734,0,15
2024.01.03,20:30:00,181.352,181.423,181.333,181.333,740,0,15
2024.01.03,20:45:00,181.331,181.408,181.320,181.379,697,0,15
2024.01.03,21:00:00,181.379,181.437,181.368,181.430,389,0,39
2024.01.03,21:15:00,181.427,181.447,181.390,181.433,293,0,39
2024.01.03,21:30:00,181.429,181.490,181.394,181.473,298,0,39
2024.01.03,21:45:00,181.482,181.482,181.289,181.323,275,0,39
2024.01.03,22:00:00,181.318,181.342,181.318,181.325,61,0,190
2024.01.03,22:15:00,181.324,181.412,181.289,181.383,204,0,63
2024.01.03,22:30:00,181.385,181.394,181.281,181.301,252,0,63
2024.01.03,22:45:00,181.302,181.315,181.211,181.258,283,0,70
2024.01.03,23:00:00,181.245,181.315,181.141,181.173,386,0,85
2024.01.03,23:15:00,181.178,181.271,181.162,181.224,366,0,80
2024.01.03,23:30:00,181.216,181.290,181.183,181.263,397,0,80
2024.01.03,23:45:00,181.262,181.262,181.118,181.188,448,0,80
2024.01.04,00:00:00,181.223,181.226,181.028,181.068,927,0,15
2024.01.04,00:15:00,181.072,181.234,181.009,181.226,595,0,15
2024.01.04,00:30:00,181.231,181.422,181.221,181.416,667,0,15
2024.01.04,00:45:00,181.414,181.543,181.343,181.509,898,0,15
2024.01.04,01:00:00,181.507,181.525,181.288,181.402,696,0,15
2024.01.04,01:15:00,181.397,181.579,181.393,181.575,810,0,15
2024.01.04,01:30:00,181.572,181.617,181.506,181.524,646,0,15
2024.01.04,01:45:00,181.524,181.642,181.524,181.609,685,0,15
2024.01.04,02:00:00,181.610,181.610,181.517,181.570,597,0,15
2024.01.04,02:15:00,181.570,181.595,181.483,181.509,591,0,15
2024.01.04,02:30:00,181.512,181.600,181.512,181.564,448,0,15
2024.01.04,02:45:00,181.563,181.639,181.559,181.631,497,0,15
2024.01.04,03:00:00,181.631,181.631,181.550,181.627,544,0,15
2024.01.04,03:15:00,181.627,181.633,181.511,181.547,544,0,15
2024.01.04,03:30:00,181.547,181.630,181.488,181.613,668,0,15
2024.01.04,03:45:00,181.612,181.675,181.605,181.662,468,0,15
2024.01.04,04:00:00,181.662,181.711,181.647,181.699,461,0,15
2024.01.04,04:15:00,181.699,181.943,181.699,181.840,533,0,15
2024.01.04,04:30:00,181.840,181.840,181.681,181.703,499,0,15
2024.01.04,04:45:00,181.700,181.955,181.697,181.897,606,0,15
2024.01.04,05:00:00,181.901,182.024,181.897,181.977,721,0,15
2024.01.04,05:15:00,181.972,182.025,181.924,181.973,611,0,15
2024.01.04,05:30:00,181.970,182.256,181.963,182.092,950,0,15
2024.01.04,05:45:00,182.092,182.142,182.028,182.096,748,0,15
2024.01.04,06:00:00,182.096,182.202,181.975,182.186,819,0,15
2024.01.04,06:15:00,182.181,182.202,182.069,182.111,753,0,15
2024.01.04,06:30:00,182.108,182.127,181.992,182.035,845,0,15
2024.01.04,06:45:00,182.034,182.095,181.944,181.974,719,0,15
2024.01.04,07:00:00,181.969,182.048,181.852,181.876,897,0,15
2024.01.04,07:15:00,181.876,181.959,181.794,181.894,844,0,15
2024.01.04,07:30:00,181.890,181.962,181.714,181.727,947,0,15
2024.01.04,07:45:00,181.721,182.033,181.677,181.984,904,0,15
2024.01.04,08:00:00,181.979,182.044,181.835,181.942,1222,0,15
2024.01.04,08:15:00,181.937,182.232,181.937,182.097,980,0,15
2024.01.04,08:30:00,182.095,182.265,182.095,182.176,858,0,15
2024.01.04,08:45:00,182.173,182.442,182.165,182.379,1019,0,15
2024.01.04,09:00:00,182.382,182.516,182.370,182.438,928,0,15
2024.01.04,09:15:00,182.439,182.633,182.427,182.599,825,0,15
2024.01.04,09:30:00,182.616,182.942,182.616,182.889,935,0,15
2024.01.04,09:45:00,182.895,183.039,182.816,183.001,1064,0,15
2024.01.04,10:00:00,183.003,183.253,182.981,183.100,957,0,15
2024.01.04,10:15:00,183.099,183.264,183.095,183.166,750,0,15
2024.01.04,10:30:00,183.167,183.344,183.103,183.110,919,0,15
2024.01.04,10:45:00,183.105,183.322,183.068,183.304,865,0,15
2024.01.04,11:00:00,183.302,183.327,183.124,183.133,776,0,15
2024.01.04,11:15:00,183.133,183.293,183.104,183.269,715,0,15
2024.01.04,11:30:00,183.274,183.289,183.162,183.192,684,0,15
2024.01.04,11:45:00,183.193,183.193,182.982,183.062,708,0,15
2024.01.04,12:00:00,183.057,183.093,182.836,182.899,811,0,15
2024.01.04,12:15:00,182.897,183.045,182.853,183.044,725,0,15
2024.01.04,12:30:00,183.044,183.079,183.005,183.054,743,0,15
2024.01.04,12:45:00,183.058,183.077,182.966,183.051,642,0,15
2024.01.04,13:00:00,183.046,183.062,182.940,182.953,775,0,15
2024.01.04,13:15:00,182.957,183.179,182.913,183.073,1160,0,15
2024.01.04,13:30:00,183.079,183.143,182.996,183.134,1166,0,15
2024.01.04,13:45:00,183.138,183.281,183.105,183.170,998,0,15
2024.01.04,14:00:00,183.173,183.355,183.168,183.320,907,0,15
2024.01.04,14:15:00,183.319,183.357,183.223,183.357,793,0,15
2024.01.04,14:30:00,183.356,183.497,183.323,183.484,952,0,15
2024.01.04,14:45:00,183.483,183.679,183.440,183.561,947,0,15
2024.01.04,15:00:00,183.558,183.754,183.537,183.753,1046,0,15
2024.01.04,15:15:00,183.750,183.750,183.578,183.614,860,0,15
2024.01.04,15:30:00,183.615,183.775,183.598,183.675,897,0,15
2024.01.04,15:45:00,183.676,183.770,183.620,183.707,921,0,15
2024.01.04,16:00:00,183.702,183.705,183.547,183.602,806,0,15
2024.01.04,16:15:00,183.599,183.609,183.435,183.490,796,0,15
2024.01.04,16:30:00,183.495,183.538,183.403,183.472,790,0,15
2024.01.04,16:45:00,183.477,183.539,183.446,183.475,692,0,15
2024.01.04,17:00:00,183.479,183.520,183.433,183.511,743,0,15
2024.01.04,17:15:00,183.511,183.511,183.339,183.410,710,0,15
2024.01.04,17:30:00,183.415,183.440,183.276,183.278,632,0,15
2024.01.04,17:45:00,183.278,183.423,183.230,183.393,630,0,15
2024.01.04,18:00:00,183.394,183.459,183.344,183.459,635,0,15
2024.01.04,18:15:00,183.463,183.520,183.356,183.359,646,0,15
2024.01.04,18:30:00,183.360,183.400,183.310,183.385,545,0,15
2024.01.04,18:45:00,183.382,183.434,183.338,183.379,540,0,15
2024.01.04,19:00:00,183.381,183.383,183.308,183.309,460,0,15
2024.01.04,19:15:00,183.309,183.345,183.291,183.327,467,0,15
2024.01.04,19:30:00,183.331,183.344,183.252,183.256,431,0,15
2024.01.04,19:45:00,183.258,183.406,183.220,183.366,529,0,15
2024.01.04,20:00:00,183.361,183.361,183.296,183.330,398,0,15
2024.01.04,20:15:00,183.327,183.341,183.262,183.308,458,0,15
2024.01.04,20:30:00,183.308,183.372,183.306,183.349,433,0,15
2024.01.04,20:45:00,183.352,183.387,183.270,183.384,527,0,15
2024.01.04,21:00:00,183.385,183.454,183.373,183.435,368,0,39
2024.01.04,21:15:00,183.431,183.466,183.400,183.437,237,0,39
2024.01.04,21:30:00,183.437,183.450,183.373,183.395,204,0,39
2024.01.04,21:45:00,183.394,183.440,183.358,183.424,262,0,17
2024.01.04,22:00:00,183.390,183.390,183.287,183.287,4,0,91
2024.01.04,22:15:00,183.290,183.415,183.290,183.332,137,0,135
2024.01.04,22:30:00,183.333,183.359,183.298,183.324,234,0,119
2024.01.04,22:45:00,183.324,183.375,183.269,183.344,281,0,76
2024.01.04,23:00:00,183.350,183.473,183.350,183.449,226,0,108
2024.01.04,23:15:00,183.438,183.495,183.417,183.488,262,0,97
2024.01.04,23:30:00,183.488,183.560,183.436,183.519,327,0,91
2024.01.04,23:45:00,183.518,183.582,183.502,183.551,308,0,86
2024.01.05,00:00:00,183.587,183.687,183.502,183.523,865,0,15
2024.01.05,00:15:00,183.529,183.597,183.504,183.594,474,0,15
2024.01.05,00:30:00,183.593,183.712,183.592,183.665,451,0,15
2024.01.05,00:45:00,183.666,183.884,183.576,183.760,1241,0,15
2024.01.05,01:00:00,183.762,183.794,183.685,183.738,786,0,15
2024.01.05,01:15:00,183.738,183.768,183.693,183.764,630,0,15
2024.01.05,01:30:00,183.759,183.794,183.605,183.669,686,0,15
2024.01.05,01:45:00,183.670,183.734,183.651,183.723,643,0,15
2024.01.05,02:00:00,183.724,183.733,183.643,183.732,482,0,15
2024.01.05,02:15:00,183.731,183.731,183.646,183.654,565,0,15
2024.01.05,02:30:00,183.659,183.735,183.642,183.699,555,0,15
2024.01.05,02:45:00,183.699,183.751,183.678,183.720,604,0,15
2024.01.05,03:00:00,183.716,183.771,183.664,183.712,565,0,15
2024.01.05,03:15:00,183.706,183.775,183.700,183.740,485,0,15
2024.01.05,03:30:00,183.739,183.823,183.733,183.818,475,0,15
2024.01.05,03:45:00,183.816,183.825,183.733,183.781,491,0,15
2024.01.05,04:00:00,183.780,183.804,183.734,183.797,483,0,15
2024.01.05,04:15:00,183.798,183.811,183.675,183.723,548,0,15
2024.01.05,04:30:00,183.724,183.739,183.673,183.698,447,0,15
2024.01.05,04:45:00,183.696,183.705,183.634,183.649,440,0,15
2024.01.05,05:00:00,183.650,183.672,183.572,183.574,569,0,15
2024.01.05,05:15:00,183.574,183.581,183.409,183.428,632,0,15
2024.01.05,05:30:00,183.429,183.467,183.397,183.398,505,0,15
2024.01.05,05:45:00,183.399,183.455,183.396,183.432,501,0,15
2024.01.05,06:00:00,183.428,183.649,183.408,183.642,692,0,15
2024.01.05,06:15:00,183.643,183.962,183.619,183.901,901,0,15
2024.01.05,06:30:00,183.901,184.099,183.859,184.078,966,0,15
2024.01.05,06:45:00,184.074,184.128,183.993,184.018,925,0,15
2024.01.05,07:00:00,184.017,184.036,183.827,183.871,867,0,15
2024.01.05,07:15:00,183.869,184.086,183.798,183.930,783,0,15
2024.01.05,07:30:00,183.927,184.007,183.893,183.952,611,0,15
2024.01.05,07:45:00,183.951,184.004,183.905,183.933,691,0,15
2024.01.05,08:00:00,183.928,183.947,183.699,183.878,981,0,15
2024.01.05,08:15:00,183.878,183.937,183.745,183.770,918,0,15
2024.01.05,08:30:00,183.770,183.947,183.767,183.840,816,0,15
2024.01.05,08:45:00,183.838,183.860,183.680,183.697,815,0,15
2024.01.05,09:00:00,183.694,183.814,183.643,183.684,841,0,15
2024.01.05,09:15:00,183.679,183.821,183.664,183.778,790,0,15
2024.01.05,09:30:00,183.772,183.853,183.673,183.716,779,0,15
2024.01.05,09:45:00,183.712,183.858,183.709,183.793,692,0,15
2024.01.05,10:00:00,183.799,183.903,183.767,183.853,723,0,15
2024.01.05,10:15:00,183.853,183.926,183.819,183.923,629,0,15
2024.01.05,10:30:00,183.925,183.925,183.811,183.860,617,0,15
2024.01.05,10:45:00,183.860,183.901,183.744,183.782,599,0,15
2024.01.05,11:00:00,183.782,183.880,183.694,183.880,573,0,15
2024.01.05,11:15:00,183.879,183.933,183.826,183.845,668,0,15
2024.01.05,11:30:00,183.845,183.870,183.790,183.850,484,0,15
2024.01.05,11:45:00,183.850,183.877,183.784,183.813,557,0,15
2024.01.05,12:00:00,183.814,183.913,183.791,183.897,596,0,15
2024.01.05,12:15:00,183.896,183.945,183.783,183.842,624,0,15
2024.01.05,12:30:00,183.839,183.860,183.761,183.769,581,0,15
2024.01.05,12:45:00,183.770,183.772,183.668,183.714,596,0,15
2024.01.05,13:00:00,183.712,183.926,183.660,183.872,773,0,15
2024.01.05,13:15:00,183.866,183.869,183.734,183.762,869,0,15
2024.01.05,13:30:00,183.780,184.255,183.719,184.202,4023,0,15
2024.01.05,13:45:00,184.196,184.281,184.056,184.117,1517,0,15
2024.01.05,14:00:00,184.123,184.213,184.003,184.109,1324,0,15
2024.01.05,14:15:00,184.110,184.169,183.992,184.034,1248,0,15
2024.01.05,14:30:00,184.039,184.221,183.978,184.206,1279,0,15
2024.01.05,14:45:00,184.208,184.302,184.145,184.291,1157,0,15
2024.01.05,15:00:00,184.296,184.296,183.704,183.831,3151,0,15
2024.01.05,15:15:00,183.837,183.969,183.552,183.643,1767,0,15
2024.01.05,15:30:00,183.649,183.825,183.633,183.801,1358,0,15
2024.01.05,15:45:00,183.806,183.958,183.709,183.789,1065,0,15
2024.01.05,16:00:00,183.787,183.903,183.734,183.772,1035,0,15
2024.01.05,16:15:00,183.771,183.923,183.733,183.910,956,0,15
2024.01.05,16:30:00,183.910,183.969,183.864,183.919,921,0,15
2024.01.05,16:45:00,183.924,184.102,183.885,184.092,904,0,15
2024.01.05,17:00:00,184.093,184.157,184.052,184.062,923,0,15
2024.01.05,17:15:00,184.064,184.132,184.036,184.098,837,0,15
2024.01.05,17:30:00,184.097,184.175,184.041,184.125,893,0,15
2024.01.05,17:45:00,184.129,184.197,184.065,184.162,845,0,15
2024.01.05,18:00:00,184.162,184.201,184.128,184.140,756,0,15
2024.01.05,18:15:00,184.136,184.213,184.109,184.195,723,0,15
2024.01.05,18:30:00,184.196,184.272,184.196,184.258,784,0,15
2024.01.05,18:45:00,184.258,184.302,184.117,184.148,781,0,15
2024.01.05,19:00:00,184.153,184.161,184.064,184.133,730,0,15
2024.01.05,19:15:00,184.131,184.174,184.069,184.105,713,0,15
2024.01.05,19:30:00,184.105,184.160,184.065,184.093,678,0,15
2024.01.05,19:45:00,184.093,184.147,183.979,184.055,731,0,15
2024.01.05,20:00:00,184.050,184.071,184.005,184.049,635,0,15
2024.01.05,20:15:00,184.054,184.066,184.015,184.029,552,0,15
2024.01.05,20:30:00,184.024,184.082,183.995,184.070,590,0,15
2024.01.05,20:45:00,184.075,184.137,184.058,184.103,625,0,15
2024.01.05,21:00:00,184.115,184.125,184.061,184.083,386,0,40
2024.01.05,21:15:00,184.083,184.107,183.998,184.014,312,0,40
2024.01.05,21:30:00,184.015,184.063,183.969,184.000,319,0,40
2024.01.05,21:45:00,183.994,183.996,183.894,183.939,390,0,41
2024.01.07,22:00:00,183.794,183.802,183.762,183.762,44,0,190
2024.01.07,22:15:00,183.762,183.839,183.757,183.784,103,0,108
2024.01.07,22:30:00,183.785,183.853,183.739,183.783,319,0,79
2024.01.07,22:45:00,183.783,183.839,183.776,183.824,205,0,62
2024.01.07,23:00:00,183.794,184.107,183.794,184.107,405,0,104
2024.01.07,23:15:00,184.090,184.180,183.994,184.146,442,0,98
2024.01.07,23:30:00,184.146,184.152,183.954,183.965,398,0,90
2024.01.07,23:45:00,183.966,184.087,183.947,184.005,332,0,86
2024.01.08,00:00:00,184.041,184.119,183.987,184.016,420,0,15
2024.01.08,00:15:00,184.018,184.087,183.994,184.038,386,0,15
2024.01.08,00:30:00,184.037,184.045,183.968,184.009,341,0,15
2024.01.08,00:45:00,184.009,184.140,183.951,183.962,539,0,15
2024.01.08,01:00:00,183.962,184.030,183.894,183.903,611,0,15
