trade_id,time,type,entry_price,exit_price,sl,tp,lot,pnl,reason
210,2025-09-11 09:04:00,EXIT,3628.669,3622.669,3622.669,3634.669,0.5,-30.0,SL_HIT
211,2025-09-11 15:00:00,ENTRY,3630.853,,3624.853,3636.853,0.5,,ENTRY_SIGNAL
211,2025-09-11 15:21:00,EXIT,3630.853,3636.853,3624.853,3636.853,0.5,30.0,TP_HIT
212,2025-09-11 17:00:00,ENTRY,3636.005,,3642.005,3630.005,0.5,,ENTRY_SIGNAL
213,2025-09-11 20:09:00,ENTRY,3636.684,,3642.684,3630.684,0.5,,ENTRY_SIGNAL
213,2025-09-12 00:30:00,EXIT,3636.684,3630.684,3642.684,3630.684,0.5,30.0,TP_HIT
212,2025-09-12 01:10:00,EXIT,3636.005,3642.005,3642.005,3630.005,0.5,-30.0,SL_HIT
214,2025-09-12 06:01:00,ENTRY,3652.118,,3658.118,3646.118,0.5,,ENTRY_SIGNAL
214,2025-09-12 08:11:00,EXIT,3652.118,3646.118,3658.118,3646.118,0.5,30.0,TP_HIT
215,2025-09-12 09:07:00,ENTRY,3640.387,,3634.387,3646.387,0.5,,ENTRY_SIGNAL
215,2025-09-12 09:29:00,EXIT,3640.387,3646.387,3634.387,3646.387,0.5,30.0,TP_HIT
216,2025-09-12 10:09:00,ENTRY,3647.109,,3653.109,3641.109,0.5,,ENTRY_SIGNAL
217,2025-09-12 11:01:00,ENTRY,3651.664,,3645.664,3657.664,0.5,,ENTRY_SIGNAL
217,2025-09-12 12:04:00,EXIT,3651.664,3645.664,3645.664,3657.664,0.5,-30.0,SL_HIT
216,2025-09-12 12:27:00,EXIT,3647.109,3641.109,3653.109,3641.109,0.5,30.0,TP_HIT
218,2025-09-12 14:01:00,ENTRY,3651.713,,3657.713,3645.713,0.5,,ENTRY_SIGNAL
219,2025-09-12 14:07:00,ENTRY,3649.846,,3655.846,3643.846,0.5,,ENTRY_SIGNAL
218,2025-09-12 15:05:00,EXIT,3651.713,3645.713,3657.713,3645.713,0.5,30.0,TP_HIT
219,2025-09-12 15:12:00,EXIT,3649.846,3643.846,3655.846,3643.846,0.5,30.0,TP_HIT
220,2025-09-12 20:07:00,ENTRY,3643.773,,3649.773,3637.773,0.5,,ENTRY_SIGNAL
220,2025-09-14 23:23:00,EXIT,3643.773,3637.773,3649.773,3637.773,0.5,30.0,TP_HIT
221,2025-09-14 23:55:00,ENTRY,3638.025,,3632.025,3644.025,0.5,,ENTRY_SIGNAL
221,2025-09-15 00:54:00,EXIT,3638.025,3632.025,3632.025,3644.025,0.5,-30.0,SL_HIT
222,2025-09-15 01:01:00,ENTRY,3633.691,,3627.691,3639.691,0.5,,ENTRY_SIGNAL
222,2025-09-15 01:12:00,EXIT,3633.691,3627.691,3627.691,3639.691,0.5,-30.0,SL_HIT
223,2025-09-15 04:03:00,ENTRY,3645.41,,3651.41,3639.41,0.5,,ENTRY_SIGNAL
224,2025-09-15 04:50:00,ENTRY,3645.228,,3639.228,3651.228,0.5,,ENTRY_SIGNAL
223,2025-09-15 06:42:00,EXIT,3645.41,3639.41,3651.41,3639.41,0.5,30.0,TP_HIT
224,2025-09-15 06:42:00,EXIT,3645.228,3639.228,3639.228,3651.228,0.5,-30.0,SL_HIT
225,2025-09-15 09:05:00,ENTRY,3644.48,,3650.48,3638.48,0.5,,ENTRY_SIGNAL
225,2025-09-15 09:31:00,EXIT,3644.48,3638.48,3650.48,3638.48,0.5,30.0,TP_HIT
226,2025-09-15 11:58:00,ENTRY,3643.458,,3649.458,3637.458,0.5,,ENTRY_SIGNAL
226,2025-09-15 12:21:00,EXIT,3643.458,3637.458,3649.458,3637.458,0.5,30.0,TP_HIT
227,2025-09-15 22:09:00,ENTRY,3676.924,,3682.924,3670.924,0.5,,ENTRY_SIGNAL
228,2025-09-15 23:51:00,ENTRY,3676.761,,3682.761,3670.761,0.5,,ENTRY_SIGNAL
228,2025-09-16 00:28:00,EXIT,3676.761,3682.761,3682.761,3670.761,0.5,-30.0,SL_HIT
227,2025-09-16 00:29:00,EXIT,3676.924,3682.924,3682.924,3670.924,0.5,-30.0,SL_HIT
229,2025-09-16 03:59:00,ENTRY,3681.159,,3675.159,3687.159,0.5,,ENTRY_SIGNAL
229,2025-09-16 06:35:00,EXIT,3681.159,3687.159,3675.159,3687.159,0.5,30.0,TP_HIT
230,2025-09-16 07:50:00,ENTRY,3687.758,,3693.758,3681.758,0.5,,ENTRY_SIGNAL
230,2025-09-16 08:13:00,EXIT,3687.758,3693.758,3693.758,3681.758,0.5,-30.0,SL_HIT
231,2025-09-16 12:58:00,ENTRY,3689.614,,3683.614,3695.614,0.5,,ENTRY_SIGNAL
231,2025-09-16 13:35:00,EXIT,3689.614,3695.614,3683.614,3695.614,0.5,30.0,TP_HIT
232,2025-09-16 14:07:00,ENTRY,3696.574,,3690.574,3702.574,0.5,,ENTRY_SIGNAL
232,2025-09-16 14:17:00,EXIT,3696.574,3702.574,3690.574,3702.574,0.5,30.0,TP_HIT
233,2025-09-16 18:06:00,ENTRY,3688.054,,3682.054,3694.054,0.5,,ENTRY_SIGNAL
234,2025-09-16 18:58:00,ENTRY,3690.708,,3684.708,3696.708,0.5,,ENTRY_SIGNAL
233,2025-09-16 23:08:00,EXIT,3688.054,3694.054,3682.054,3694.054,0.5,30.0,TP_HIT
235,2025-09-17 00:09:00,ENTRY,3694.736,,3688.736,3700.736,0.5,,ENTRY_SIGNAL
235,2025-09-17 01:24:00,EXIT,3694.736,3688.736,3688.736,3700.736,0.5,-30.0,SL_HIT
234,2025-09-17 01:30:00,EXIT,3690.708,3684.708,3684.708,3696.708,0.5,-30.0,SL_HIT
236,2025-09-17 03:50:00,ENTRY,3681.248,,3687.248,3675.248,0.5,,ENTRY_SIGNAL
236,2025-09-17 06:11:00,EXIT,3681.248,3675.248,3687.248,3675.248,0.5,30.0,TP_HIT
237,2025-09-17 07:50:00,ENTRY,3668.408,,3674.408,3662.408,0.5,,ENTRY_SIGNAL
238,2025-09-17 09:06:00,ENTRY,3665.351,,3659.351,3671.351,0.5,,ENTRY_SIGNAL
237,2025-09-17 10:12:00,EXIT,3668.408,3662.408,3674.408,3662.408,0.5,30.0,TP_HIT
238,2025-09-17 12:11:00,EXIT,3665.351,3671.351,3659.351,3671.351,0.5,30.0,TP_HIT
239,2025-09-17 23:03:00,ENTRY,3664.78,,3658.78,3670.78,0.5,,ENTRY_SIGNAL
239,2025-09-17 23:27:00,EXIT,3664.78,3670.78,3658.78,3670.78,0.5,30.0,TP_HIT
