trade_id,time,type,entry_price,exit_price,sl,tp,lot,pnl,reason
1282,2024-10-14 02:40:00,EXIT,2646.984,2652.984,2640.984,2652.984,0.5,30.0,TP_HIT
1283,2024-10-14 10:05:00,ENTRY,2659.865,,2653.865,2665.865,0.5,,ENTRY_SIGNAL
1283,2024-10-14 11:15:00,EXIT,2659.865,2653.865,2653.865,2665.865,0.5,-30.0,SL_HIT
1284,2024-10-14 20:40:00,ENTRY,2648.352,,2654.352,2642.352,0.5,,ENTRY_SIGNAL
1285,2024-10-15 01:40:00,ENTRY,2648.95,,2654.95,2642.95,0.5,,ENTRY_SIGNAL
1285,2024-10-15 04:35:00,EXIT,2648.95,2642.95,2654.95,2642.95,0.5,30.0,TP_HIT
1284,2024-10-15 05:00:00,EXIT,2648.352,2642.352,2654.352,2642.352,0.5,30.0,TP_HIT
1286,2024-10-15 12:45:00,ENTRY,2652.504,,2658.504,2646.504,0.5,,ENTRY_SIGNAL
1286,2024-10-15 13:10:00,EXIT,2652.504,2646.504,2658.504,2646.504,0.5,30.0,TP_HIT
1287,2024-10-16 01:00:00,ENTRY,2663.02,,2657.02,2669.02,0.5,,ENTRY_SIGNAL
1287,2024-10-16 02:00:00,EXIT,2663.02,2669.02,2657.02,2669.02,0.5,30.0,TP_HIT
1288,2024-10-16 19:00:00,ENTRY,2673.608,,2679.608,2667.608,0.5,,ENTRY_SIGNAL
1289,2024-10-16 22:45:00,ENTRY,2673.334,,2679.334,2667.334,0.5,,ENTRY_SIGNAL
1288,2024-10-17 01:35:00,EXIT,2673.608,2679.608,2679.608,2667.608,0.5,-30.0,SL_HIT
1289,2024-10-17 01:35:00,EXIT,2673.334,2679.334,2679.334,2667.334,0.5,-30.0,SL_HIT
1290,2024-10-17 03:10:00,ENTRY,2680.02,,2686.02,2674.02,0.5,,ENTRY_SIGNAL
1291,2024-10-17 07:40:00,ENTRY,2682.36,,2676.36,2688.36,0.5,,ENTRY_SIGNAL
1290,2024-10-17 10:25:00,EXIT,2680.02,2686.02,2686.02,2674.02,0.5,-30.0,SL_HIT
1291,2024-10-17 10:40:00,EXIT,2682.36,2688.36,2676.36,2688.36,0.5,30.0,TP_HIT
1292,2024-10-17 23:30:00,ENTRY,2692.911,,2686.911,2698.911,0.5,,ENTRY_SIGNAL
1292,2024-10-18 01:20:00,EXIT,2692.911,2698.911,2686.911,2698.911,0.5,30.0,TP_HIT
1293,2024-10-18 06:00:00,ENTRY,2709.414,,2715.414,2703.414,0.5,,ENTRY_SIGNAL
1294,2024-10-18 06:10:00,ENTRY,2708.324,,2714.324,2702.324,0.5,,ENTRY_SIGNAL
1293,2024-10-18 06:25:00,EXIT,2709.414,2703.414,2715.414,2703.414,0.5,30.0,TP_HIT
1294,2024-10-18 07:55:00,EXIT,2708.324,2702.324,2714.324,2702.324,0.5,30.0,TP_HIT
1295,2024-10-18 11:25:00,ENTRY,2708.799,,2714.799,2702.799,0.5,,ENTRY_SIGNAL
1295,2024-10-18 12:30:00,EXIT,2708.799,2714.799,2714.799,2702.799,0.5,-30.0,SL_HIT
1296,2024-10-18 17:45:00,ENTRY,2716.54,,2710.54,2722.54,0.5,,ENTRY_SIGNAL
1296,2024-10-18 20:50:00,EXIT,2716.54,2722.54,2710.54,2722.54,0.5,30.0,TP_HIT
1297,2024-10-20 23:45:00,ENTRY,2722.642,,2728.642,2716.642,0.5,,ENTRY_SIGNAL
1297,2024-10-21 01:10:00,EXIT,2722.642,2728.642,2728.642,2716.642,0.5,-30.0,SL_HIT
1298,2024-10-21 13:30:00,ENTRY,2738.106,,2732.106,2744.106,0.5,,ENTRY_SIGNAL
1298,2024-10-21 14:30:00,EXIT,2738.106,2732.106,2732.106,2744.106,0.5,-30.0,SL_HIT
1299,2024-10-21 17:30:00,ENTRY,2722.816,,2728.816,2716.816,0.5,,ENTRY_SIGNAL
1299,2024-10-21 18:55:00,EXIT,2722.816,2716.816,2728.816,2716.816,0.5,30.0,TP_HIT
1300,2024-10-22 10:10:00,ENTRY,2734.533,,2728.533,2740.533,0.5,,ENTRY_SIGNAL
