<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.28	16:00:00	1.10393	1.10404	1.10118	1.10192	4955	0	5
2023.04.28	20:00:00	1.10191	1.10199	1.10138	1.10172	556	0	5
2023.04.30	20:00:00	1.10192	1.10208	1.10097	1.10104	857	0	6
2023.05.01	00:00:00	1.10107	1.10142	1.10006	1.10137	2636	0	5
2023.05.01	04:00:00	1.10138	1.10140	1.09947	1.10031	4211	0	5
2023.05.01	08:00:00	1.10030	1.10136	1.09882	1.10131	4232	0	5
2023.05.01	12:00:00	1.10132	1.10352	1.09660	1.09691	10861	0	5
2023.05.01	16:00:00	1.09689	1.09754	1.09642	1.09726	3940	0	5
2023.05.01	20:00:00	1.09726	1.09765	1.09671	1.09685	1057	0	5
2023.05.02	00:00:00	1.09683	1.09942	1.09683	1.09839	2818	0	5
2023.05.02	04:00:00	1.09839	1.10063	1.09788	1.09855	6357	0	5
2023.05.02	08:00:00	1.09853	1.09863	1.09480	1.09674	9452	0	5
2023.05.02	12:00:00	1.09675	1.09971	1.09419	1.09964	14708	0	5
2023.05.02	16:00:00	1.09965	1.10078	1.09939	1.10055	3678	0	5
2023.05.02	20:00:00	1.10056	1.10135	1.09970	1.10105	905	0	5
2023.05.03	00:00:00	1.10106	1.10295	1.10047	1.10293	2412	0	5
2023.05.03	04:00:00	1.10292	1.10410	1.10141	1.10342	4580	0	5
2023.05.03	08:00:00	1.10343	1.10466	1.10294	1.10393	5817	0	5
2023.05.03	12:00:00	1.10394	1.10591	1.10207	1.10476	11562	0	5
2023.05.03	16:00:00	1.10476	1.10912	1.10371	1.10545	21387	0	5
2023.05.03	20:00:00	1.10543	1.10770	1.10515	1.10683	2197	0	5
2023.05.04	00:00:00	1.10685	1.10874	1.10685	1.10811	4466	0	5
2023.05.04	04:00:00	1.10809	1.10914	1.10519	1.10577	6929	0	5
2023.05.04	08:00:00	1.10575	1.10764	1.10364	1.10741	8119	0	5
2023.05.04	12:00:00	1.10743	1.10830	1.09858	1.10081	31541	0	5
2023.05.04	16:00:00	1.10079	1.10313	1.10079	1.10144	6168	0	5
2023.05.04	20:00:00	1.10144	1.10242	1.10087	1.10227	848	0	5
2023.05.05	00:00:00	1.10227	1.10443	1.10187	1.10437	2698	0	5
2023.05.05	04:00:00	1.10439	1.10475	1.10254	1.10266	5626	0	5
2023.05.05	08:00:00	1.10266	1.10315	1.10083	1.10090	6018	0	5
2023.05.05	12:00:00	1.10088	1.10266	1.09665	1.10244	17247	0	5
2023.05.05	16:00:00	1.10245	1.10363	1.10095	1.10178	4457	0	5
2023.05.05	20:00:00	1.10179	1.10194	1.10166	1.10182	401	0	5
2023.05.07	20:00:00	1.10176	1.10223	1.10133	1.10180	691	0	6
2023.05.08	00:00:00	1.10181	1.10397	1.10166	1.10389	2528	0	5
2023.05.08	04:00:00	1.10390	1.10502	1.10367	1.10490	3659	0	5
2023.05.08	08:00:00	1.10488	1.10535	1.10226	1.10348	5905	0	5
2023.05.08	12:00:00	1.10348	1.10440	1.10114	1.10193	6764	0	5
2023.05.08	16:00:00	1.10195	1.10289	1.10000	1.10015	3009	0	5
2023.05.08	20:00:00	1.10013	1.10045	1.09952	1.09963	655	0	5
2023.05.09	00:00:00	1.09962	1.09971	1.09848	1.09935	2798	0	5
2023.05.09	04:00:00	1.09936	1.10006	1.09725	1.09777	5531	0	5
2023.05.09	08:00:00	1.09776	1.09858	1.09589	1.09634	5384	0	5
2023.05.09	12:00:00	1.09635	1.09668	1.09409	1.09526	8242	0	5
2023.05.09	16:00:00	1.09524	1.09723	1.09490	1.09624	3609	0	5
2023.05.09	20:00:00	1.09623	1.09686	1.09497	1.09644	756	0	5
2023.05.10	00:00:00	1.09645	1.09769	1.09644	1.09759	2182	0	5
2023.05.10	04:00:00	1.09759	1.09822	1.09621	1.09645	4162	0	5
2023.05.10	08:00:00	1.09644	1.09645	1.09457	1.09488	5905	0	5
2023.05.10	12:00:00	1.09490	1.10065	1.09414	1.09650	18200	0	5
2023.05.10	16:00:00	1.09652	1.09846	1.09614	1.09823	3927	0	5
2023.05.10	20:00:00	1.09822	1.09869	1.09776	1.09828	556	0	5
2023.05.11	00:00:00	1.09826	1.09978	1.09734	1.09743	2876	0	5
2023.05.11	04:00:00	1.09742	1.09820	1.09239	1.09299	7335	0	5
2023.05.11	08:00:00	1.09300	1.09380	1.09178	1.09314	8985	0	5
2023.05.11	12:00:00	1.09316	1.09464	1.08999	1.09151	14045	0	5
2023.05.11	16:00:00	1.09154	1.09287	1.09106	1.09168	3158	0	5
2023.05.11	20:00:00	1.09166	1.09189	1.09113	1.09121	596	0	5
2023.05.12	00:00:00	1.09122	1.09250	1.09121	1.09221	2382	0	5
2023.05.12	04:00:00	1.09220	1.09351	1.09061	1.09074	5174	0	5
2023.05.12	08:00:00	1.09073	1.09170	1.08890	1.08918	5632	0	5
2023.05.12	12:00:00	1.08916	1.08971	1.08541	1.08553	9494	0	5
2023.05.12	16:00:00	1.08552	1.08566	1.08484	1.08517	3006	0	5
2023.05.12	20:00:00	1.08518	1.08518	1.08477	1.08493	335	0	5
2023.05.14	20:00:00	1.08524	1.08541	1.08444	1.08525	578	0	6
2023.05.15	00:00:00	1.08527	1.08640	1.08480	1.08597	2722	0	5
2023.05.15	04:00:00	1.08597	1.08768	1.08571	1.08738	3849	0	5
2023.05.15	08:00:00	1.08737	1.08803	1.08553	1.08774	4773	0	5
2023.05.15	12:00:00	1.08772	1.08904	1.08638	1.08731	7425	0	5
2023.05.15	16:00:00	1.08730	1.08786	1.08675	1.08747	2106	0	5
2023.05.15	20:00:00	1.08749	1.08760	1.08725	1.08734	517	0	5
2023.05.16	00:00:00	1.08736	1.08843	1.08682	1.08823	2203	0	5
2023.05.16	04:00:00	1.08823	1.08943	1.08627	1.08882	4795	0	5
2023.05.16	08:00:00	1.08883	1.09044	1.08848	1.08866	4810	0	5
2023.05.16	12:00:00	1.08867	1.08889	1.08548	1.08643	10662	0	5
2023.05.16	16:00:00	1.08643	1.08718	1.08579	1.08625	3307	0	5
2023.05.16	20:00:00	1.08626	1.08652	1.08603	1.08652	742	0	5
2023.05.17	00:00:00	1.08654	1.08733	1.08621	1.08653	2582	0	5
2023.05.17	04:00:00	1.08652	1.08674	1.08311	1.08314	5160	0	5
2023.05.17	08:00:00	1.08316	1.08478	1.08205	1.08250	6199	0	5
2023.05.17	12:00:00	1.08248	1.08387	1.08101	1.08292	9592	0	5
2023.05.17	16:00:00	1.08290	1.08488	1.08288	1.08396	3419	0	5
2023.05.17	20:00:00	1.08397	1.08413	1.08346	1.08376	684	0	5
2023.05.18	00:00:00	1.08375	1.08477	1.08347	1.08396	2700	0	5
2023.05.18	04:00:00	1.08397	1.08402	1.08089	1.08158	4196	0	5
2023.05.18	08:00:00	1.08161	1.08219	1.08052	1.08148	5117	0	5
2023.05.18	12:00:00	1.08150	1.08175	1.07630	1.07750	9121	0	5
2023.05.18	16:00:00	1.07753	1.07809	1.07623	1.07737	3089	0	5
2023.05.18	20:00:00	1.07738	1.07763	1.07677	1.07747	776	0	5
2023.05.19	00:00:00	1.07748	1.07798	1.07599	1.07682	3338	0	5
2023.05.19	04:00:00	1.07681	1.07917	1.07605	1.07774	4877	0	5
2023.05.19	08:00:00	1.07773	1.08090	1.07706	1.08084	6668	0	5
2023.05.19	12:00:00	1.08085	1.08264	1.07820	1.08189	13252	0	5
2023.05.19	16:00:00	1.08187	1.08285	1.07975	1.08057	4145	0	5
2023.05.19	20:00:00	1.08058	1.08079	1.08011	1.08059	429	0	5
2023.05.21	20:00:00	1.08060	1.08239	1.08054	1.08217	681	0	6
2023.05.22	00:00:00	1.08218	1.08296	1.08165	1.08205	3743	0	5
2023.05.22	04:00:00	1.08207	1.08239	1.07951	1.08067	5317	0	5
2023.05.22	08:00:00	1.08065	1.08292	1.07989	1.08214	5824	0	5
2023.05.22	12:00:00	1.08216	1.08310	1.07961	1.08049	9990	0	5
2023.05.22	16:00:00	1.08050	1.08214	1.08027	1.08111	3472	0	5
2023.05.22	20:00:00	1.08109	1.08139	1.08063	1.08102	1212	0	5
2023.05.23	00:00:00	1.08103	1.08202	1.08025	1.08079	3011	0	5
2023.05.23	04:00:00	1.08078	1.08128	1.07850	1.08031	5883	0	5
2023.05.23	08:00:00	1.08030	1.08078	1.07696	1.07727	7254	0	5
2023.05.23	12:00:00	1.07729	1.07951	1.07627	1.07707	12189	0	5
2023.05.23	16:00:00	1.07705	1.07805	1.07601	1.07673	3669	0	5
2023.05.23	20:00:00	1.07675	1.07733	1.07667	1.07690	736	0	5
2023.05.24	00:00:00	1.07688	1.07796	1.07675	1.07786	2890	0	5
2023.05.24	04:00:00	1.07786	1.07891	1.07700	1.07837	6022	0	5
2023.05.24	08:00:00	1.07838	1.07946	1.07480	1.07805	8199	0	5
2023.05.24	12:00:00	1.07806	1.08010	1.07546	1.07580	11209	0	5
2023.05.24	16:00:00	1.07581	1.07656	1.07493	1.07493	6009	0	5
2023.05.24	20:00:00	1.07494	1.07564	1.07410	1.07554	1010	0	5
2023.05.25	00:00:00	1.07555	1.07555	1.07359	1.07373	3030	0	5
2023.05.25	04:00:00	1.07374	1.07437	1.07138	1.07206	5223	0	5
2023.05.25	08:00:00	1.07207	1.07378	1.07195	1.07325	5936	0	5
2023.05.25	12:00:00	1.07325	1.07400	1.07072	1.07241	12704	0	5
2023.05.25	16:00:00	1.07239	1.07290	1.07112	1.07203	3475	0	5
2023.05.25	20:00:00	1.07205	1.07273	1.07205	1.07234	782	0	5
2023.05.26	00:00:00	1.07233	1.07383	1.07188	1.07373	2925	0	5
2023.05.26	04:00:00	1.07372	1.07442	1.07252	1.07404	4894	0	5
2023.05.26	08:00:00	1.07402	1.07583	1.07254	1.07523	5533	0	5
2023.05.26	12:00:00	1.07524	1.07571	1.07015	1.07120	14016	0	5
2023.05.26	16:00:00	1.07118	1.07325	1.07117	1.07294	2915	0	5
2023.05.26	20:00:00	1.07293	1.07298	1.07240	1.07258	452	0	5
2023.05.28	20:00:00	1.07203	1.07281	1.07172	1.07214	579	0	6
2023.05.29	00:00:00	1.07213	1.07351	1.07170	1.07303	1794	0	5
2023.05.29	04:00:00	1.07301	1.07432	1.07244	1.07279	2613	0	5
2023.05.29	08:00:00	1.07281	1.07290	1.07103	1.07103	2869	0	5
2023.05.29	12:00:00	1.07105	1.07155	1.07058	1.07137	2154	0	5
2023.05.29	16:00:00	1.07137	1.07146	1.07089	1.07090	504	0	5
2023.05.29	20:00:00	1.07089	1.07112	1.07052	1.07066	613	0	5
2023.05.30	00:00:00	1.07064	1.07260	1.07012	1.07063	3777	0	5
2023.05.30	04:00:00	1.07063	1.07084	1.06723	1.06900	6714	0	5
2023.05.30	08:00:00	1.06900	1.07444	1.06872	1.07437	8270	0	5
2023.05.30	12:00:00	1.07436	1.07462	1.07184	1.07213	8965	0	5
2023.05.30	16:00:00	1.07215	1.07301	1.07141	1.07298	2971	0	5
2023.05.30	20:00:00	1.07296	1.07350	1.07270	1.07315	1001	0	5
2023.05.31	00:00:00	1.07313	1.07353	1.06942	1.06976	3677	0	5
2023.05.31	04:00:00	1.06975	1.07004	1.06697	1.06738	6898	0	5
2023.05.31	08:00:00	1.06736	1.06869	1.06584	1.06794	6593	0	5
2023.05.31	12:00:00	1.06796	1.07049	1.06509	1.06524	12709	0	5
2023.05.31	16:00:00	1.06527	1.06888	1.06350	1.06861	6883	0	5
2023.05.31	20:00:00	1.06862	1.06968	1.06837	1.06932	1396	0	5
2023.06.01	00:00:00	1.06933	1.06948	1.06802	1.06868	3678	0	5
2023.06.01	04:00:00	1.06868	1.06913	1.06616	1.06702	5481	0	5
2023.06.01	08:00:00	1.06700	1.07152	1.06643	1.07060	6132	0	5
2023.06.01	12:00:00	1.07058	1.07535	1.06843	1.07506	14399	0	5
2023.06.01	16:00:00	1.07507	1.07681	1.07476	1.07620	3517	0	5
2023.06.01	20:00:00	1.07622	1.07653	1.07582	1.07603	658	0	5
2023.06.02	00:00:00	1.07601	1.07688	1.07580	1.07678	2630	0	5
2023.06.02	04:00:00	1.07678	1.07788	1.07599	1.07617	4621	0	5
2023.06.02	08:00:00	1.07615	1.07766	1.07575	1.07575	4966	0	5
2023.06.02	12:00:00	1.07576	1.07706	1.07174	1.07229	14937	0	5
2023.06.02	16:00:00	1.07227	1.07234	1.07054	1.07075	3395	0	5
2023.06.02	20:00:00	1.07077	1.07085	1.07050	1.07075	258	0	5
2023.06.04	20:00:00	1.07074	1.07086	1.06937	1.06967	795	0	6
2023.06.05	00:00:00	1.06966	1.07043	1.06901	1.07023	3062	0	5
2023.06.05	04:00:00	1.07022	1.07035	1.06832	1.06896	5118	0	5
2023.06.05	08:00:00	1.06897	1.06987	1.06847	1.06894	4408	0	5
2023.06.05	12:00:00	1.06896	1.07221	1.06743	1.07203	10119	0	5
2023.06.05	16:00:00	1.07204	1.07210	1.07072	1.07122	2847	0	5
2023.06.05	20:00:00	1.07124	1.07138	1.07071	1.07111	909	0	5
2023.06.06	00:00:00	1.07110	1.07244	1.07096	1.07156	2100	0	5
2023.06.06	04:00:00	1.07158	1.07326	1.07071	1.07144	7096	0	5
2023.06.06	08:00:00	1.07144	1.07146	1.06762	1.06766	6682	0	5
2023.06.06	12:00:00	1.06767	1.06966	1.06668	1.06940	7616	0	5
2023.06.06	16:00:00	1.06942	1.06976	1.06820	1.06915	2193	0	5
2023.06.06	20:00:00	1.06916	1.06988	1.06902	1.06983	581	0	5
2023.06.07	00:00:00	1.06984	1.07041	1.06886	1.06924	2748	0	5
2023.06.07	04:00:00	1.06923	1.06953	1.06681	1.06839	4234	0	5
2023.06.07	08:00:00	1.06840	1.07228	1.06791	1.07155	5297	0	5
2023.06.07	12:00:00	1.07154	1.07393	1.06950	1.07009	10142	0	5
2023.06.07	16:00:00	1.07010	1.07063	1.06908	1.06934	3360	0	5
2023.06.07	20:00:00	1.06936	1.07069	1.06934	1.07067	950	0	5
2023.06.08	00:00:00	1.07069	1.07112	1.07028	1.07081	2340	0	5
2023.06.08	04:00:00	1.07079	1.07188	1.07008	1.07127	4431	0	5
2023.06.08	08:00:00	1.07126	1.07390	1.07097	1.07351	5226	0	5
2023.06.08	12:00:00	1.07355	1.07830	1.07332	1.07785	11405	0	5
2023.06.08	16:00:00	1.07786	1.07868	1.07735	1.07788	3058	0	5
2023.06.08	20:00:00	1.07787	1.07851	1.07785	1.07816	637	0	5
2023.06.09	00:00:00	1.07816	1.07849	1.07756	1.07777	2444	0	5
2023.06.09	04:00:00	1.07776	1.07836	1.07672	1.07754	4014	0	5
2023.06.09	08:00:00	1.07752	1.07814	1.07563	1.07730	5118	0	5
2023.06.09	12:00:00	1.07731	1.07838	1.07465	1.07478	9367	0	5
2023.06.09	16:00:00	1.07476	1.07520	1.07426	1.07438	2356	0	5
2023.06.09	20:00:00	1.07437	1.07496	1.07437	1.07483	399	0	5
2023.06.11	20:00:00	1.07472	1.07512	1.07420	1.07498	1014	0	6
2023.06.12	00:00:00	1.07499	1.07499	1.07330	1.07407	3690	0	5
2023.06.12	04:00:00	1.07405	1.07719	1.07388	1.07693	5714	0	5
2023.06.12	08:00:00	1.07693	1.07899	1.07612	1.07626	8779	0	5
2023.06.12	12:00:00	1.07625	1.07712	1.07427	1.07458	10709	0	5
2023.06.12	16:00:00	1.07458	1.07632	1.07436	1.07599	5113	0	5
2023.06.12	20:00:00	1.07600	1.07639	1.07545	1.07620	1433	0	5
2023.06.13	00:00:00	1.07620	1.07798	1.07590	1.07788	4060	0	5
2023.06.13	04:00:00	1.07788	1.08072	1.07761	1.07994	7630	0	5
2023.06.13	08:00:00	1.07995	1.08102	1.07917	1.07939	7443	0	5
2023.06.13	12:00:00	1.07941	1.08231	1.07781	1.07909	18340	0	5
2023.06.13	16:00:00	1.07909	1.08041	1.07827	1.07915	6059	0	5
2023.06.13	20:00:00	1.07915	1.07935	1.07858	1.07892	1400	0	5
2023.06.14	00:00:00	1.07893	1.07958	1.07855	1.07896	3531	0	5
2023.06.14	04:00:00	1.07897	1.07965	1.07739	1.07892	5428	0	5
2023.06.14	08:00:00	1.07893	1.08096	1.07857	1.08032	5966	0	5
2023.06.14	12:00:00	1.08032	1.08577	1.08031	1.08576	10055	0	5
2023.06.14	16:00:00	1.08574	1.08638	1.08012	1.08264	20524	0	5
2023.06.14	20:00:00	1.08263	1.08425	1.08245	1.08425	1845	0	5
2023.06.15	00:00:00	1.08426	1.08442	1.08081	1.08129	5208	0	5
2023.06.15	04:00:00	1.08129	1.08286	1.08036	1.08266	6633	0	5
2023.06.15	08:00:00	1.08267	1.08485	1.08176	1.08176	7355	0	5
2023.06.15	12:00:00	1.08175	1.09351	1.08143	1.09325	20139	0	5
2023.06.15	16:00:00	1.09324	1.09523	1.09319	1.09475	5971	0	5
2023.06.15	20:00:00	1.09474	1.09509	1.09415	1.09447	1686	0	5
2023.06.16	00:00:00	1.09450	1.09505	1.09354	1.09379	4961	0	5
2023.06.16	04:00:00	1.09381	1.09621	1.09337	1.09423	7167	0	5
2023.06.16	08:00:00	1.09424	1.09655	1.09380	1.09600	7705	0	5
2023.06.16	12:00:00	1.09601	1.09703	1.09178	1.09239	15019	0	5
2023.06.16	16:00:00	1.09239	1.09452	1.09238	1.09349	5237	0	5
2023.06.16	20:00:00	1.09351	1.09421	1.09345	1.09416	710	0	5
2023.06.18	20:00:00	1.09339	1.09427	1.09322	1.09396	1259	0	6
2023.06.19	00:00:00	1.09396	1.09461	1.09334	1.09367	4253	0	5
2023.06.19	04:00:00	1.09367	1.09410	1.09249	1.09292	5990	0	5
2023.06.19	08:00:00	1.09291	1.09384	1.09068	1.09210	6464	0	5
2023.06.19	12:00:00	1.09210	1.09292	1.09121	1.09217	6417	0	5
2023.06.19	16:00:00	1.09217	1.09260	1.09156	1.09182	1835	0	5
2023.06.19	20:00:00	1.09182	1.09250	1.09173	1.09233	1326	0	5
2023.06.20	00:00:00	1.09234	1.09259	1.09105	1.09195	5243	0	5
2023.06.20	04:00:00	1.09195	1.09460	1.09116	1.09436	7588	0	5
2023.06.20	08:00:00	1.09435	1.09446	1.09218	1.09285	7572	0	5
2023.06.20	12:00:00	1.09287	1.09356	1.08918	1.08994	12893	0	5
2023.06.20	16:00:00	1.08996	1.09173	1.08953	1.09123	5465	0	5
2023.06.20	20:00:00	1.09124	1.09212	1.09120	1.09196	1555	0	5
2023.06.21	00:00:00	1.09197	1.09208	1.09117	1.09146	4863	0	5
2023.06.21	04:00:00	1.09146	1.09195	1.09054	1.09127	7880	0	5
2023.06.21	08:00:00	1.09126	1.09335	1.09091	1.09242	8451	0	5
2023.06.21	12:00:00	1.09240	1.09638	1.09082	1.09505	14340	0	5
2023.06.21	16:00:00	1.09503	1.09896	1.09495	1.09877	6517	0	5
2023.06.21	20:00:00	1.09876	1.09919	1.09830	1.09913	1904	0	5
2023.06.22	00:00:00	1.09914	1.09946	1.09864	1.09926	3546	0	5
2023.06.22	04:00:00	1.09927	1.09998	1.09795	1.09942	7267	0	5
2023.06.22	08:00:00	1.09941	1.10121	1.09870	1.09891	10562	0	5
2023.06.22	12:00:00	1.09889	1.10014	1.09520	1.09524	14003	0	5
2023.06.22	16:00:00	1.09524	1.09613	1.09483	1.09578	5879	0	5
2023.06.22	20:00:00	1.09579	1.09583	1.09518	1.09553	1796	0	5
2023.06.23	00:00:00	1.09553	1.09583	1.09320	1.09354	5331	0	5
2023.06.23	04:00:00	1.09354	1.09368	1.08535	1.08684	11274	0	5
2023.06.23	08:00:00	1.08685	1.08790	1.08442	1.08760	10118	0	5
2023.06.23	12:00:00	1.08759	1.09022	1.08759	1.08860	14558	0	5
2023.06.23	16:00:00	1.08860	1.08960	1.08825	1.08910	5388	0	5
2023.06.23	20:00:00	1.08909	1.08957	1.08900	1.08935	704	0	5
2023.06.25	20:00:00	1.08988	1.09064	1.08946	1.09060	1391	0	6
2023.06.26	00:00:00	1.09061	1.09095	1.08987	1.09059	5704	0	5
2023.06.26	04:00:00	1.09059	1.09108	1.08953	1.09022	6954	0	5
2023.06.26	08:00:00	1.09021	1.09177	1.08870	1.09176	7938	0	5
2023.06.26	12:00:00	1.09174	1.09198	1.09025	1.09092	9229	0	5
2023.06.26	16:00:00	1.09091	1.09150	1.08996	1.09060	4477	0	5
2023.06.26	20:00:00	1.09058	1.09114	1.09034	1.09097	5754	0	0
2023.06.27	00:00:00	1.09100	1.09351	1.09017	1.09264	25210	0	0
2023.06.27	04:00:00	1.09267	1.09414	1.09160	1.09394	27508	0	0
2023.06.27	08:00:00	1.09395	1.09528	1.09258	1.09445	30125	0	0
2023.06.27	12:00:00	1.09446	1.09767	1.09421	1.09597	42425	0	0
2023.06.27	16:00:00	1.09600	1.09656	1.09548	1.09623	24758	0	0
2023.06.27	20:00:00	1.09626	1.09632	1.09543	1.09572	10832	0	0
2023.06.28	00:00:00	1.09575	1.09614	1.09420	1.09507	24285	0	0
2023.06.28	04:00:00	1.09510	1.09570	1.09359	1.09524	26420	0	0
2023.06.28	08:00:00	1.09528	1.09622	1.09374	1.09402	31938	0	0
2023.06.28	12:00:00	1.09404	1.09446	1.08966	1.09032	44125	0	0
2023.06.28	16:00:00	1.09034	1.09239	1.09029	1.09158	26012	0	0
2023.06.28	20:00:00	1.09159	1.09186	1.09110	1.09149	10230	0	0
2023.06.29	00:00:00	1.09152	1.09161	1.08903	1.08928	23245	0	0
2023.06.29	04:00:00	1.08931	1.09207	1.08806	1.09165	29896	0	0
2023.06.29	08:00:00	1.09167	1.09398	1.09103	1.09385	28707	0	0
2023.06.29	12:00:00	1.09387	1.09413	1.08599	1.08801	50254	0	0
2023.06.29	16:00:00	1.08802	1.08837	1.08653	1.08690	25436	0	0
2023.06.29	20:00:00	1.08691	1.08695	1.08603	1.08671	10657	0	0
2023.06.30	00:00:00	1.08675	1.08754	1.08602	1.08711	23201	0	0
2023.06.30	04:00:00	1.08714	1.08755	1.08532	1.08562	26841	0	0
2023.06.30	08:00:00	1.08566	1.08592	1.08351	1.08533	29935	0	0
2023.06.30	12:00:00	1.08537	1.09318	1.08529	1.09189	47238	0	0
2023.06.30	16:00:00	1.09191	1.09229	1.09091	1.09127	26792	0	0
2023.06.30	20:00:00	1.09131	1.09132	1.09078	1.09107	4392	0	0
2023.07.02	20:00:00	1.09106	1.09121	1.09065	1.09074	843	0	6
2023.07.03	00:00:00	1.09075	1.09174	1.09004	1.09124	4127	0	5
2023.07.03	04:00:00	1.09124	1.09179	1.08701	1.08749	7132	0	5
2023.07.03	08:00:00	1.08748	1.09044	1.08728	1.08990	8242	0	5
2023.07.03	12:00:00	1.08990	1.09327	1.08936	1.09179	12516	0	5
2023.07.03	16:00:00	1.09179	1.09211	1.09083	1.09091	3134	0	5
2023.07.03	20:00:00	1.09091	1.09144	1.09087	1.09126	908	0	5
2023.07.04	00:00:00	1.09127	1.09162	1.09023	1.09043	3100	0	5
2023.07.04	04:00:00	1.09043	1.09146	1.08939	1.09027	5746	0	5
2023.07.04	08:00:00	1.09026	1.09043	1.08894	1.08981	6577	0	5
2023.07.04	12:00:00	1.08980	1.09072	1.08935	1.09008	5029	0	5
2023.07.04	16:00:00	1.09008	1.09009	1.08806	1.08831	2054	0	5
2023.07.04	20:00:00	1.08831	1.08833	1.08762	1.08822	1479	0	5
2023.07.05	00:00:00	1.08823	1.08906	1.08748	1.08771	3631	0	5
2023.07.05	04:00:00	1.08772	1.09075	1.08675	1.08864	6904	0	5
2023.07.05	08:00:00	1.08864	1.08954	1.08662	1.08789	9814	0	5
2023.07.05	12:00:00	1.08790	1.09017	1.08647	1.08668	11341	0	5
2023.07.05	16:00:00	1.08668	1.08669	1.08508	1.08547	5557	0	5
2023.07.05	20:00:00	1.08548	1.08559	1.08510	1.08549	1442	0	5
2023.07.06	00:00:00	1.08550	1.08557	1.08397	1.08399	4410	0	5
2023.07.06	04:00:00	1.08399	1.08750	1.08335	1.08552	8864	0	5
2023.07.06	08:00:00	1.08553	1.08976	1.08452	1.08950	10286	0	5
2023.07.06	12:00:00	1.08949	1.09004	1.08335	1.08721	21933	0	5
2023.07.06	16:00:00	1.08722	1.08884	1.08706	1.08881	6409	0	5
2023.07.06	20:00:00	1.08879	1.08937	1.08850	1.08895	1433	0	5
2023.07.07	00:00:00	1.08895	1.08914	1.08823	1.08876	4243	0	5
2023.07.07	04:00:00	1.08875	1.09000	1.08713	1.08757	7320	0	5
2023.07.07	08:00:00	1.08757	1.08965	1.08668	1.08873	9159	0	5
2023.07.07	12:00:00	1.08874	1.09632	1.08744	1.09627	21834	0	5
2023.07.07	16:00:00	1.09628	1.09730	1.09628	1.09664	5631	0	5
2023.07.07	20:00:00	1.09666	1.09692	1.09648	1.09687	623	0	5
2023.07.09	20:00:00	1.09614	1.09686	1.09603	1.09667	999	0	6
2023.07.10	00:00:00	1.09668	1.09692	1.09527	1.09557	5426	0	5
2023.07.10	04:00:00	1.09556	1.09652	1.09448	1.09542	6870	0	5
2023.07.10	08:00:00	1.09544	1.09730	1.09526	1.09537	7392	0	5
2023.07.10	12:00:00	1.09538	1.09926	1.09432	1.09898	12198	0	5
2023.07.10	16:00:00	1.09898	1.10001	1.09823	1.09978	4973	0	5
2023.07.10	20:00:00	1.09979	1.10056	1.09960	1.10051	1289	0	5
2023.07.11	00:00:00	1.10052	1.10198	1.10013	1.10172	5063	0	5
2023.07.11	04:00:00	1.10172	1.10267	1.10058	1.10079	8487	0	5
2023.07.11	08:00:00	1.10079	1.10153	1.09829	1.09834	7955	0	5
2023.07.11	12:00:00	1.09834	1.09944	1.09768	1.09914	9747	0	5
2023.07.11	16:00:00	1.09916	1.10088	1.09908	1.10058	4416	0	5
2023.07.11	20:00:00	1.10060	1.10141	1.10042	1.10134	1257	0	5
2023.07.12	00:00:00	1.10135	1.10330	1.10118	1.10293	5904	0	5
2023.07.12	04:00:00	1.10293	1.10366	1.10204	1.10271	6274	0	5
2023.07.12	08:00:00	1.10271	1.10303	1.10134	1.10145	6754	0	5
2023.07.12	12:00:00	1.10145	1.11250	1.10145	1.11219	20257	0	5
2023.07.12	16:00:00	1.11219	1.11401	1.11202	1.11370	6621	0	5
2023.07.12	20:00:00	1.11368	1.11402	1.11277	1.11402	1928	0	5
2023.07.13	00:00:00	1.11404	1.11484	1.11363	1.11455	4892	0	5
2023.07.13	04:00:00	1.11454	1.11575	1.11296	1.11551	8328	0	5
2023.07.13	08:00:00	1.11551	1.11776	1.11500	1.11742	8768	0	5
2023.07.13	12:00:00	1.11743	1.11962	1.11615	1.11925	15070	0	5
2023.07.13	16:00:00	1.11926	1.12267	1.11916	1.12260	6516	0	5
2023.07.13	20:00:00	1.12260	1.12278	1.12182	1.12232	1963	0	5
2023.07.14	00:00:00	1.12233	1.12427	1.12134	1.12411	6353	0	5
2023.07.14	04:00:00	1.12411	1.12411	1.12041	1.12213	7738	0	5
2023.07.14	08:00:00	1.12213	1.12445	1.12153	1.12240	8325	0	5
2023.07.14	12:00:00	1.12241	1.12441	1.12101	1.12354	15403	0	5
2023.07.14	16:00:00	1.12354	1.12428	1.12256	1.12257	5223	0	5
2023.07.14	20:00:00	1.12257	1.12292	1.12243	1.12282	766	0	5
2023.07.16	20:00:00	1.12278	1.12305	1.12222	1.12271	1156	0	6
2023.07.17	00:00:00	1.12272	1.12293	1.12145	1.12263	4463	0	5
2023.07.17	04:00:00	1.12262	1.12448	1.12219	1.12445	6128	0	5
2023.07.17	08:00:00	1.12445	1.12484	1.12289	1.12337	6773	0	5
2023.07.17	12:00:00	1.12337	1.12376	1.12033	1.12347	10642	0	5
2023.07.17	16:00:00	1.12348	1.12457	1.12298	1.12436	3595	0	5
