timestamp,symbol,direction,entry,sl,tp,volume,status,retcode,comment,sl_ratio,base_pips
2025-11-27T19:52:56.287190,GBPJPY,1,,206.882,207.002,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T19:56:53.814612,GBPUSD,1,,1.3231700000000002,1.32437,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:13:25.518738,GBPUSD,-1,,1.3243,1.3231000000000002,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:14:41.984060,GBPUSD,-1,,1.32418,1.32298,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:14:42.412669,GBPJPY,-1,,206.972,206.852,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T20:14:48.146298,GBPJPY,-1,,206.971,206.851,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T20:14:57.155521,GBPJPY,-1,,206.97,206.85,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T20:22:10.575365,GBPUSD,1,,1.32312,1.32432,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:22:16.585808,GBPUSD,1,,1.32311,1.3243099999999999,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:22:21.995567,GBPUSD,1,,1.32312,1.32432,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:22:27.410030,GBPUSD,1,,1.32311,1.3243099999999999,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:22:32.791347,GBPUSD,1,,1.32312,1.32432,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:22:38.212381,GBPUSD,1,,1.32312,1.32432,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:25:14.517333,GBPUSD,1,,1.32311,1.3243099999999999,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:26:35.403166,EURUSD,-1,,1.1600599999999999,1.15886,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:26:40.909356,EURUSD,-1,,1.1600599999999999,1.15886,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:26:46.400498,EURUSD,-1,,1.16005,1.1588500000000002,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:26:51.808426,EURUSD,-1,,1.16005,1.1588500000000002,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:26:57.191937,EURUSD,-1,,1.16005,1.1588500000000002,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:33:24.815362,GBPJPY,-1,206.951,207.011,206.891,0.9,TP_HIT,0,SELL hit TP at 206.885,1:1,60,1
2025-11-27T20:34:06.044077,GBPUSD,1,,1.32318,1.32438,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:34:11.465244,GBPUSD,1,,1.3232,1.3243999999999998,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:34:16.844884,GBPUSD,1,,1.32319,1.32439,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:34:22.261762,GBPUSD,1,,1.32318,1.32438,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:34:27.652281,GBPUSD,1,,1.3231700000000002,1.32437,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T20:41:35.562409,EURUSD,-1,,1.16015,1.1589500000000001,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:41:41.658468,EURUSD,-1,,1.16014,1.15894,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:41:47.046407,EURUSD,-1,,1.16015,1.1589500000000001,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:41:52.437267,EURUSD,-1,,1.16015,1.1589500000000001,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:41:58.203543,EURUSD,-1,,1.16015,1.1589500000000001,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:42:03.850766,EURUSD,-1,,1.16015,1.1589500000000001,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:43:24.710527,EURUSD,-1,,1.16011,1.15891,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:46:16.179095,EURUSD,-1,,1.16012,1.1589200000000002,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:46:21.593254,EURUSD,-1,,1.1601299999999999,1.15893,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:46:26.999844,EURUSD,-1,,1.16012,1.1589200000000002,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:46:32.416875,EURUSD,-1,,1.1601299999999999,1.15893,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:46:37.793006,EURUSD,-1,,1.1601299999999999,1.15893,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:46:43.480704,EURUSD,-1,,1.1601299999999999,1.15893,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:46:48.859196,EURUSD,-1,,1.1601299999999999,1.15893,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T20:49:30.128972,GBPJPY,1,206.92,206.844,206.964,0.9,OK,10009,LiveEngineScreen,1:1,60,1
2025-11-27T20:49:35.660423,GBPJPY,1,206.918,206.84199999999998,206.962,0.9,OK,10009,LiveEngineScreen,1:1,60,1
2025-11-27T20:49:42.179349,GBPJPY,1,,206.84199999999998,206.962,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T20:49:47.577760,GBPJPY,1,,206.84199999999998,206.962,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T20:49:52.943510,GBPJPY,1,,206.843,206.963,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T20:49:58.339033,GBPJPY,1,,206.846,206.966,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T20:54:15.120130,GBPUSD,-1,,1.3242399999999999,1.32304,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:00:03.744739,EURUSD,1,,1.15896,1.1601599999999999,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:00:04.810346,GBPUSD,1,,1.32326,1.32446,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:00:10.920194,EURUSD,1,,1.15896,1.1601599999999999,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:00:11.264345,GBPUSD,1,,1.3232400000000002,1.32444,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:00:16.705362,EURUSD,1,,1.15896,1.1601599999999999,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:00:17.096039,GBPUSD,1,,1.32325,1.32445,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:00:22.494070,EURUSD,1,,1.1589900000000002,1.16019,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:00:22.842892,GBPUSD,1,,1.32326,1.32446,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:00:28.209939,EURUSD,1,,1.1589800000000001,1.16018,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:00:28.586423,GBPUSD,1,,1.32325,1.32445,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:00:34.033121,EURUSD,1,,1.1589900000000002,1.16019,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:00:34.385418,GBPUSD,1,,1.32325,1.32445,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:00:39.751690,EURUSD,1,,1.1589800000000001,1.16018,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:00:40.217664,GBPUSD,1,,1.32326,1.32446,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:00:45.623403,EURUSD,1,,1.1589800000000001,1.16018,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:00:46.004214,GBPUSD,1,,1.32326,1.32446,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:00:51.410634,EURUSD,1,,1.1589800000000001,1.16018,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:00:51.838986,GBPUSD,1,,1.32326,1.32446,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:00:57.303732,EURUSD,1,,1.1589800000000001,1.16018,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:00:57.716750,GBPUSD,1,,1.32325,1.32445,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:01:18.222976,GBPUSD,-1,,1.3243099999999999,1.32311,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:01:18.641389,GBPJPY,-1,,206.946,206.826,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:01:24.101152,GBPUSD,-1,,1.32433,1.3231300000000001,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:01:24.433094,GBPJPY,-1,,206.948,206.828,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:01:29.830841,GBPUSD,-1,,1.32432,1.32312,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:01:30.215102,GBPJPY,-1,,206.947,206.827,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:01:35.610502,GBPUSD,-1,,1.32433,1.3231300000000001,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:01:35.977929,GBPJPY,-1,,206.941,206.821,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:01:41.342487,GBPUSD,-1,,1.32433,1.3231300000000001,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:01:41.708277,GBPJPY,-1,,206.942,206.822,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:01:47.081594,GBPUSD,-1,,1.32433,1.3231300000000001,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:01:47.427159,GBPJPY,-1,,206.943,206.823,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:01:52.815236,GBPUSD,-1,,1.32433,1.3231300000000001,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:01:53.181358,GBPJPY,-1,,206.944,206.82399999999998,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:01:58.545647,GBPUSD,-1,,1.32433,1.3231300000000001,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:01:58.974301,GBPJPY,-1,,206.943,206.823,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:02:24.441017,GBPUSD,-1,,1.3242099999999999,1.32301,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T21:02:24.797516,GBPJPY,-1,,206.928,206.808,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:02:30.177554,GBPJPY,-1,,206.928,206.808,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:02:35.583749,GBPJPY,-1,,206.928,206.808,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:02:41.086361,GBPJPY,-1,,206.928,206.808,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:02:46.506652,GBPJPY,-1,,206.928,206.808,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:02:51.882258,GBPJPY,-1,,206.929,206.809,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:08:49.207214,GBPJPY,1,,206.83599999999998,206.956,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:08:55.255839,GBPJPY,1,,206.83599999999998,206.956,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:09:40.856327,EURUSD,-1,,1.16018,1.1589800000000001,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:09:46.272183,EURUSD,-1,,1.16018,1.1589800000000001,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:09:51.689352,EURUSD,-1,,1.16018,1.1589800000000001,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:09:57.086393,EURUSD,-1,,1.16018,1.1589800000000001,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:19:05.595313,EURUSD,1,1.15952,1.15953,1.16006,0.8,TRAILING_UPDATE,10009,Moved SL to 1.15953 (Profit > 10 pips),1:1,60,1
2025-11-27T21:19:06.649211,EURUSD,-1,1.1592,1.15953,1.1586,0.8,SL_HIT,0,SELL hit SL at 1.15963,1:1,60,1
2025-11-27T21:20:23.212759,EURUSD,1,1.15952,1.15956,1.16006,0,TRAILING_UPDATE,10009,Moved SL to 1.15956 (Profit > 10 pips),-,-,1
2025-11-27T21:24:04.857748,EURUSD,-1,,1.16019,1.1589900000000002,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:24:45.471736,GBPJPY,1,,206.829,206.949,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:24:51.066877,GBPJPY,1,,206.829,206.949,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:24:56.445754,GBPJPY,1,,206.82999999999998,206.95,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:32:54.489366,EURUSD,1,,1.1590500000000001,1.16025,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T21:45:04.866668,EURUSD,1,1.15952,1.15957,1.16006,0,TRAILING_UPDATE,10009,Moved SL to 1.15957 (Profit > 10 pips),-,-,1
2025-11-27T21:45:21.133527,EURUSD,1,1.15952,1.15958,1.16006,0,TRAILING_UPDATE,10009,Moved SL to 1.15958 (Profit > 10 pips),-,-,1
2025-11-27T21:57:55.821933,GBPJPY,1,,206.833,206.953,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:59:13.007205,GBPJPY,-1,,206.969,206.849,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:59:18.507145,GBPJPY,-1,,206.969,206.849,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T21:59:34.259478,GBPJPY,1,206.92,206.92600000000002,206.964,0.9,TRAILING_UPDATE,10009,Moved SL to 206.92600000000002 (Profit > 10 pips),1:1,60,1
2025-11-27T21:59:39.792926,GBPJPY,1,206.92,206.931,206.964,0.9,TRAILING_UPDATE,10009,Moved SL to 206.931 (Profit > 10 pips),1:1,60,1
2025-11-27T21:59:45.296168,GBPJPY,1,206.92,206.934,206.964,0.9,TRAILING_UPDATE,10009,Moved SL to 206.934 (Profit > 10 pips),1:1,60,1
2025-11-27T21:59:50.845119,GBPJPY,1,206.92,206.935,206.964,0.9,TRAILING_UPDATE,10009,Moved SL to 206.935 (Profit > 10 pips),1:1,60,1
2025-11-27T22:05:07.937836,GBPJPY,1,206.902,206.935,206.962,0.9,SL_HIT,0,BUY hit SL at 206.883,1:1,60,1
2025-11-27T22:12:46.622309,GBPJPY,-1,,206.872,206.752,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:12:52.587925,GBPJPY,-1,,206.875,206.755,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:13:48.333522,GBPJPY,-1,,206.88,206.76,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:13:58.751578,GBPJPY,-1,,206.881,206.761,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:30:04.525600,EURUSD,1,1.15965,1.15891,1.16011,0.8,OK,10009,LiveEngineScreen,1:1,60,1
2025-11-27T22:30:10.762528,EURUSD,1,,1.1589200000000002,1.16012,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:30:16.430766,EURUSD,1,,1.1589200000000002,1.16012,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:30:21.832144,EURUSD,1,,1.1589200000000002,1.16012,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:30:27.197304,EURUSD,1,,1.1589200000000002,1.16012,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:30:32.593805,EURUSD,1,,1.1589200000000002,1.16012,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:30:53.056534,EURUSD,1,,1.15891,1.16011,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:30:58.448934,EURUSD,1,,1.15891,1.16011,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:40:37.062692,EURUSD,1,,1.1589500000000001,1.16015,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:40:58.454181,EURUSD,1,,1.15896,1.1601599999999999,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:41:03.844754,EURUSD,1,,1.15896,1.1601599999999999,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:45:10.642260,GBPUSD,-1,,1.3242099999999999,1.32301,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T22:45:17.094598,GBPUSD,-1,,1.3242099999999999,1.32301,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T22:50:04.055946,GBPJPY,-1,,206.84,206.72,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:50:20.042946,GBPJPY,-1,,206.886,206.766,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:50:25.463354,GBPJPY,-1,,206.888,206.768,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:50:30.828888,GBPJPY,-1,,206.883,206.763,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:50:36.206350,GBPJPY,-1,,206.887,206.767,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:51:26.855002,GBPJPY,-1,,206.887,206.767,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:51:32.641262,GBPJPY,-1,,206.887,206.767,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:51:38.009472,GBPJPY,-1,,206.886,206.766,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:51:43.378504,EURUSD,-1,,1.16,1.1588,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:51:43.745097,GBPJPY,-1,,206.887,206.767,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:51:49.100067,EURUSD,-1,,1.1599899999999999,1.15879,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:51:49.473521,GBPJPY,-1,,206.887,206.767,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:51:54.832382,EURUSD,-1,,1.1599899999999999,1.15879,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:51:55.185322,GBPJPY,-1,,206.883,206.763,0.9,REJECTED,10016,Invalid stops,1:1,60,1
2025-11-27T22:52:00.546202,EURUSD,-1,,1.1599899999999999,1.15879,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T22:59:58.687261,EURUSD,1,,1.15901,1.16021,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T23:00:05.231830,EURUSD,-1,,1.1601599999999999,1.15896,0.8,SKIPPED_MAX,,Max trades reached for EURUSD,1:1,60,1
2025-11-27T23:00:05.597864,GBPUSD,1,,1.3231000000000002,1.3243,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:00:05.940144,GBPJPY,1,,206.85399999999998,206.974,0.9,REJECTED,10011,LiveEngineScreen,1:1,60,1
2025-11-27T23:01:23.846852,GBPUSD,1,,1.32308,1.32428,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:01:29.265935,GBPUSD,1,,1.32307,1.3242699999999998,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:01:34.640681,XAUUSD,-1,,4165.712,4153.712,0.5,SKIPPED_MAX,,Max trades reached for XAUUSD,1:1,60,1
2025-11-27T23:01:35.023785,GBPUSD,1,,1.3230600000000001,1.32426,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:01:40.426197,XAUUSD,-1,,4165.721,4153.721,0.5,SKIPPED_MAX,,Max trades reached for XAUUSD,1:1,60,1
2025-11-27T23:01:40.813317,GBPUSD,1,,1.3230600000000001,1.32426,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:01:46.180845,XAUUSD,-1,,4165.594,4153.594,0.5,SKIPPED_MAX,,Max trades reached for XAUUSD,1:1,60,1
2025-11-27T23:01:46.571648,GBPUSD,1,,1.32307,1.3242699999999998,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:01:51.952008,XAUUSD,-1,,4165.438,4153.438,0.5,SKIPPED_MAX,,Max trades reached for XAUUSD,1:1,60,1
2025-11-27T23:01:52.326219,GBPUSD,1,,1.32309,1.32429,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:01:57.704052,XAUUSD,-1,,4165.092,4153.092,0.5,SKIPPED_MAX,,Max trades reached for XAUUSD,1:1,60,1
2025-11-27T23:01:58.090076,GBPUSD,1,,1.32308,1.32428,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:02:23.669270,GBPUSD,-1,,1.32419,1.32299,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:02:29.094128,GBPUSD,-1,,1.3241999999999998,1.323,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:02:34.491185,GBPUSD,-1,,1.3242099999999999,1.32301,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:02:39.906013,GBPUSD,-1,,1.3241999999999998,1.323,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:02:50.444019,EURUSD,1,1.1596600000000001,1.15969,1.16011,0.8,TRAILING_UPDATE,10009,Moved SL to 1.15969 (Profit > 10 pips),1:1,60,1
2025-11-27T23:03:21.109830,EURUSD,1,1.1596600000000001,1.15971,1.16011,0.8,TRAILING_UPDATE,10009,Moved SL to 1.15971 (Profit > 10 pips),1:1,60,1
2025-11-27T23:03:21.493080,GBPUSD,1,,1.3231700000000002,1.32437,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:03:26.988466,EURUSD,1,1.1596600000000001,1.15972,1.16011,0.8,TRAILING_UPDATE,10009,Moved SL to 1.15972 (Profit > 10 pips),1:1,60,1
2025-11-27T23:03:27.337840,GBPUSD,1,,1.32318,1.32438,0.8,SKIPPED_MAX,,Max trades reached for GBPUSD,1:1,60,1
2025-11-27T23:04:08.026252,EURUSD,1,1.1596600000000001,1.1597600000000001,1.16011,0.8,TRAILING_UPDATE,10009,Moved SL to 1.1597600000000001 (Profit > 10 pips),1:1,60,1
2025-11-27T23:04:13.544702,EURUSD,1,1.1596600000000001,1.15977,1.16011,0.8,TRAILING_UPDATE,10009,Moved SL to 1.15977 (Profit > 10 pips),1:1,60,1
2025-11-27T23:05:04.349746,EURUSD,1,1.1596600000000001,1.15983,1.16011,0.8,TRAILING_UPDATE,10009,Moved SL to 1.15983 (Profit > 10 pips),1:1,60,1
2025-11-27T23:05:55.246133,EURUSD,1,1.1596600000000001,1.15987,1.16011,0.8,TRAILING_UPDATE,10009,Moved SL to 1.15987 (Profit > 10 pips),1:1,60,1
2025-11-27T23:06:46.102674,EURUSD,1,1.1596600000000001,1.15991,1.16011,0.8,TRAILING_UPDATE,10009,Moved SL to 1.15991 (Profit > 10 pips),1:1,60,1
2025-11-27T23:07:21.734338,GBPJPY,1,206.833,206.754,206.874,0.9,OK,10009,LiveEngineScreen,1:1,60,1
2025-11-27T23:07:27.314638,GBPJPY,1,206.838,206.759,206.879,0.9,OK,10009,LiveEngineScreen,1:1,60,1
2025-11-27T23:07:32.862701,GBPJPY,1,,206.759,206.879,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T23:07:38.267189,GBPJPY,1,,206.759,206.879,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T23:07:43.649136,GBPJPY,1,,206.761,206.881,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T23:07:49.042889,GBPJPY,1,,206.769,206.889,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T23:07:54.415199,GBPJPY,1,,206.768,206.888,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T23:07:59.833138,GBPJPY,1,,206.768,206.888,0.9,SKIPPED_MAX,,Max trades reached for GBPJPY,1:1,60,1
2025-11-27T23:09:10.596934,XAUUSD,-1,4155.442,4161.442,4149.442,0.5,SL_HIT,0,SELL hit SL at 4161.919,1:1,60,1
