trade_id,time,type,entry_price,exit_price,sl,tp,lot,pnl,reason
2955,2025-06-25 09:58:00,ENTRY,3324.629,,3318.629,3330.629,0.5,,ENTRY_SIGNAL
2955,2025-06-25 12:45:00,EXIT,3324.629,3318.629,3318.629,3330.629,0.5,-30.0,SL_HIT
2954,2025-06-25 13:03:00,EXIT,3324.134,3318.134,3330.134,3318.134,0.5,30.0,TP_HIT
2956,2025-06-25 14:01:00,ENTRY,3315.24,,3309.24,3321.24,0.5,,ENTRY_SIGNAL
2957,2025-06-25 14:02:00,ENTRY,3316.467,,3310.467,3322.467,0.5,,ENTRY_SIGNAL
2956,2025-06-25 14:07:00,EXIT,3315.24,3321.24,3309.24,3321.24,0.5,30.0,TP_HIT
2957,2025-06-25 14:16:00,EXIT,3316.467,3322.467,3310.467,3322.467,0.5,30.0,TP_HIT
2958,2025-06-25 15:00:00,ENTRY,3323.209,,3329.209,3317.209,0.5,,ENTRY_SIGNAL
2959,2025-06-25 15:35:00,ENTRY,3323.723,,3317.723,3329.723,0.5,,ENTRY_SIGNAL
2958,2025-06-25 16:28:00,EXIT,3323.209,3329.209,3329.209,3317.209,0.5,-30.0,SL_HIT
2959,2025-06-25 16:30:00,EXIT,3323.723,3329.723,3317.723,3329.723,0.5,30.0,TP_HIT
2960,2025-06-25 17:05:00,ENTRY,3334.027,,3328.027,3340.027,0.5,,ENTRY_SIGNAL
2961,2025-06-25 17:06:00,ENTRY,3334.667,,3328.667,3340.667,0.5,,ENTRY_SIGNAL
2960,2025-06-25 17:34:00,EXIT,3334.027,3328.027,3328.027,3340.027,0.5,-30.0,SL_HIT
2961,2025-06-25 17:34:00,EXIT,3334.667,3328.667,3328.667,3340.667,0.5,-30.0,SL_HIT
2962,2025-06-25 18:08:00,ENTRY,3326.53,,3332.53,3320.53,0.5,,ENTRY_SIGNAL
2963,2025-06-25 18:19:00,ENTRY,3329.078,,3335.078,3323.078,0.5,,ENTRY_SIGNAL
2962,2025-06-25 19:01:00,EXIT,3326.53,3332.53,3332.53,3320.53,0.5,-30.0,SL_HIT
2963,2025-06-25 19:32:00,EXIT,3329.078,3335.078,3335.078,3323.078,0.5,-30.0,SL_HIT
2964,2025-06-25 20:12:00,ENTRY,3331.681,,3337.681,3325.681,0.5,,ENTRY_SIGNAL
2965,2025-06-25 20:48:00,ENTRY,3332.524,,3338.524,3326.524,0.5,,ENTRY_SIGNAL
2964,2025-06-25 23:34:00,EXIT,3331.681,3337.681,3337.681,3325.681,0.5,-30.0,SL_HIT
2965,2025-06-25 23:51:00,EXIT,3332.524,3338.524,3338.524,3326.524,0.5,-30.0,SL_HIT
2966,2025-06-26 00:01:00,ENTRY,3335.247,,3341.247,3329.247,0.5,,ENTRY_SIGNAL
2967,2025-06-26 00:13:00,ENTRY,3335.113,,3341.113,3329.113,0.5,,ENTRY_SIGNAL
2966,2025-06-26 01:57:00,EXIT,3335.247,3329.247,3341.247,3329.247,0.5,30.0,TP_HIT
2968,2025-06-26 02:16:00,ENTRY,3332.43,,3326.43,3338.43,0.5,,ENTRY_SIGNAL
2968,2025-06-26 02:37:00,EXIT,3332.43,3338.43,3326.43,3338.43,0.5,30.0,TP_HIT
2967,2025-06-26 02:53:00,EXIT,3335.113,3341.113,3341.113,3329.113,0.5,-30.0,SL_HIT
2969,2025-06-26 03:33:00,ENTRY,3338.249,,3344.249,3332.249,0.5,,ENTRY_SIGNAL
2970,2025-06-26 03:49:00,ENTRY,3338.482,,3332.482,3344.482,0.5,,ENTRY_SIGNAL
2970,2025-06-26 05:31:00,EXIT,3338.482,3332.482,3332.482,3344.482,0.5,-30.0,SL_HIT
2971,2025-06-26 05:43:00,ENTRY,3335.147,,3341.147,3329.147,0.5,,ENTRY_SIGNAL
2969,2025-06-26 06:05:00,EXIT,3338.249,3332.249,3344.249,3332.249,0.5,30.0,TP_HIT
2972,2025-06-26 06:46:00,ENTRY,3337.958,,3331.958,3343.958,0.5,,ENTRY_SIGNAL
2971,2025-06-26 07:02:00,EXIT,3335.147,3341.147,3341.147,3329.147,0.5,-30.0,SL_HIT
2972,2025-06-26 07:10:00,EXIT,3337.958,3343.958,3331.958,3343.958,0.5,30.0,TP_HIT
2973,2025-06-26 07:47:00,ENTRY,3346.222,,3352.222,3340.222,0.5,,ENTRY_SIGNAL
2974,2025-06-26 07:56:00,ENTRY,3346.002,,3340.002,3352.002,0.5,,ENTRY_SIGNAL
2973,2025-06-26 09:19:00,EXIT,3346.222,3340.222,3352.222,3340.222,0.5,30.0,TP_HIT
2974,2025-06-26 09:22:00,EXIT,3346.002,3340.002,3340.002,3352.002,0.5,-30.0,SL_HIT
2975,2025-06-26 09:37:00,ENTRY,3341.135,,3335.135,3347.135,0.5,,ENTRY_SIGNAL
2976,2025-06-26 10:03:00,ENTRY,3340.184,,3346.184,3334.184,0.5,,ENTRY_SIGNAL
2975,2025-06-26 11:36:00,EXIT,3341.135,3335.135,3335.135,3347.135,0.5,-30.0,SL_HIT
2976,2025-06-26 11:40:00,EXIT,3340.184,3334.184,3346.184,3334.184,0.5,30.0,TP_HIT
2977,2025-06-26 12:20:00,ENTRY,3336.081,,3330.081,3342.081,0.5,,ENTRY_SIGNAL
2978,2025-06-26 12:21:00,ENTRY,3336.798,,3330.798,3342.798,0.5,,ENTRY_SIGNAL
2977,2025-06-26 12:27:00,EXIT,3336.081,3342.081,3330.081,3342.081,0.5,30.0,TP_HIT
2978,2025-06-26 12:27:00,EXIT,3336.798,3342.798,3330.798,3342.798,0.5,30.0,TP_HIT
2979,2025-06-26 12:34:00,ENTRY,3334.07,,3340.07,3328.07,0.5,,ENTRY_SIGNAL
2980,2025-06-26 12:36:00,ENTRY,3330.969,,3336.969,3324.969,0.5,,ENTRY_SIGNAL
2979,2025-06-26 12:51:00,EXIT,3334.07,3328.07,3340.07,3328.07,0.5,30.0,TP_HIT
2980,2025-06-26 12:58:00,EXIT,3330.969,3324.969,3336.969,3324.969,0.5,30.0,TP_HIT
2981,2025-06-26 13:15:00,ENTRY,3320.908,,3314.908,3326.908,0.5,,ENTRY_SIGNAL
2982,2025-06-26 13:17:00,ENTRY,3323.314,,3329.314,3317.314,0.5,,ENTRY_SIGNAL
2982,2025-06-26 13:32:00,EXIT,3323.314,3317.314,3329.314,3317.314,0.5,30.0,TP_HIT
2981,2025-06-26 13:34:00,EXIT,3320.908,3314.908,3314.908,3326.908,0.5,-30.0,SL_HIT
2983,2025-06-26 13:48:00,ENTRY,3325.726,,3319.726,3331.726,0.5,,ENTRY_SIGNAL
2983,2025-06-26 14:00:00,EXIT,3325.726,3319.726,3319.726,3331.726,0.5,-30.0,SL_HIT
2984,2025-06-26 14:05:00,ENTRY,3322.179,,3316.179,3328.179,0.5,,ENTRY_SIGNAL
2984,2025-06-26 14:24:00,EXIT,3322.179,3316.179,3316.179,3328.179,0.5,-30.0,SL_HIT
2985,2025-06-26 14:41:00,ENTRY,3316.406,,3310.406,3322.406,0.5,,ENTRY_SIGNAL
2986,2025-06-26 14:52:00,ENTRY,3319.317,,3313.317,3325.317,0.5,,ENTRY_SIGNAL
2985,2025-06-26 15:08:00,EXIT,3316.406,3322.406,3310.406,3322.406,0.5,30.0,TP_HIT
2987,2025-06-26 15:35:00,ENTRY,3321.158,,3327.158,3315.158,0.5,,ENTRY_SIGNAL
2986,2025-06-26 16:10:00,EXIT,3319.317,3325.317,3313.317,3325.317,0.5,30.0,TP_HIT
2987,2025-06-26 16:19:00,EXIT,3321.158,3327.158,3327.158,3315.158,0.5,-30.0,SL_HIT
2988,2025-06-26 16:49:00,ENTRY,3332.879,,3326.879,3338.879,0.5,,ENTRY_SIGNAL
2989,2025-06-26 17:05:00,ENTRY,3332.172,,3338.172,3326.172,0.5,,ENTRY_SIGNAL
2988,2025-06-26 22:02:00,EXIT,3332.879,3326.879,3326.879,3338.879,0.5,-30.0,SL_HIT
2989,2025-06-26 22:02:00,EXIT,3332.172,3326.172,3338.172,3326.172,0.5,30.0,TP_HIT
2990,2025-06-26 22:16:00,ENTRY,3321.569,,3327.569,3315.569,0.5,,ENTRY_SIGNAL
2991,2025-06-26 22:22:00,ENTRY,3321.711,,3315.711,3327.711,0.5,,ENTRY_SIGNAL
2990,2025-06-27 00:03:00,EXIT,3321.569,3315.569,3327.569,3315.569,0.5,30.0,TP_HIT
2991,2025-06-27 00:03:00,EXIT,3321.711,3315.711,3315.711,3327.711,0.5,-30.0,SL_HIT
2992,2025-06-27 00:20:00,ENTRY,3314.972,,3320.972,3308.972,0.5,,ENTRY_SIGNAL
2993,2025-06-27 00:40:00,ENTRY,3314.49,,3308.49,3320.49,0.5,,ENTRY_SIGNAL
2992,2025-06-27 01:28:00,EXIT,3314.972,3320.972,3320.972,3308.972,0.5,-30.0,SL_HIT
2993,2025-06-27 01:28:00,EXIT,3314.49,3320.49,3308.49,3320.49,0.5,30.0,TP_HIT
2994,2025-06-27 01:39:00,ENTRY,3318.626,,3324.626,3312.626,0.5,,ENTRY_SIGNAL
2995,2025-06-27 02:00:00,ENTRY,3315.468,,3321.468,3309.468,0.5,,ENTRY_SIGNAL
2994,2025-06-27 02:30:00,EXIT,3318.626,3312.626,3324.626,3312.626,0.5,30.0,TP_HIT
2995,2025-06-27 02:48:00,EXIT,3315.468,3309.468,3321.468,3309.468,0.5,30.0,TP_HIT
2996,2025-06-27 03:38:00,ENTRY,3300.909,,3294.909,3306.909,0.5,,ENTRY_SIGNAL
2996,2025-06-27 03:53:00,EXIT,3300.909,3294.909,3294.909,3306.909,0.5,-30.0,SL_HIT
2997,2025-06-27 04:32:00,ENTRY,3294.275,,3300.275,3288.275,0.5,,ENTRY_SIGNAL
2998,2025-06-27 05:15:00,ENTRY,3295.163,,3289.163,3301.163,0.5,,ENTRY_SIGNAL
2997,2025-06-27 05:41:00,EXIT,3294.275,3300.275,3300.275,3288.275,0.5,-30.0,SL_HIT
2999,2025-06-27 06:01:00,ENTRY,3298.606,,3292.606,3304.606,0.5,,ENTRY_SIGNAL
2999,2025-06-27 06:33:00,EXIT,3298.606,3292.606,3292.606,3304.606,0.5,-30.0,SL_HIT
3000,2025-06-27 06:33:00,ENTRY,3292.673,,3298.673,3286.673,0.5,,ENTRY_SIGNAL
2998,2025-06-27 06:38:00,EXIT,3295.163,3289.163,3289.163,3301.163,0.5,-30.0,SL_HIT
3000,2025-06-27 07:19:00,EXIT,3292.673,3286.673,3298.673,3286.673,0.5,30.0,TP_HIT
3001,2025-06-27 07:20:00,ENTRY,3288.37,,3282.37,3294.37,0.5,,ENTRY_SIGNAL
3002,2025-06-27 07:49:00,ENTRY,3286.893,,3280.893,3292.893,0.5,,ENTRY_SIGNAL
3001,2025-06-27 08:22:00,EXIT,3288.37,3282.37,3282.37,3294.37,0.5,-30.0,SL_HIT
3003,2025-06-27 08:24:00,ENTRY,3284.495,,3278.495,3290.495,0.5,,ENTRY_SIGNAL
3003,2025-06-27 08:50:00,EXIT,3284.495,3290.495,3278.495,3290.495,0.5,30.0,TP_HIT
3004,2025-06-27 09:37:00,ENTRY,3288.194,,3282.194,3294.194,0.5,,ENTRY_SIGNAL
3004,2025-06-27 09:57:00,EXIT,3288.194,3282.194,3282.194,3294.194,0.5,-30.0,SL_HIT
3005,2025-06-27 10:07:00,ENTRY,3287.794,,3281.794,3293.794,0.5,,ENTRY_SIGNAL
3002,2025-06-27 10:53:00,EXIT,3286.893,3280.893,3280.893,3292.893,0.5,-30.0,SL_HIT
3005,2025-06-27 10:53:00,EXIT,3287.794,3281.794,3281.794,3293.794,0.5,-30.0,SL_HIT
3006,2025-06-27 11:00:00,ENTRY,3287.133,,3281.133,3293.133,0.5,,ENTRY_SIGNAL
3007,2025-06-27 11:03:00,ENTRY,3286.757,,3292.757,3280.757,0.5,,ENTRY_SIGNAL
3006,2025-06-27 11:37:00,EXIT,3287.133,3281.133,3281.133,3293.133,0.5,-30.0,SL_HIT
3007,2025-06-27 11:37:00,EXIT,3286.757,3280.757,3292.757,3280.757,0.5,30.0,TP_HIT
3008,2025-06-27 11:48:00,ENTRY,3280.223,,3286.223,3274.223,0.5,,ENTRY_SIGNAL
3008,2025-06-27 12:09:00,EXIT,3280.223,3274.223,3286.223,3274.223,0.5,30.0,TP_HIT
3009,2025-06-27 12:18:00,ENTRY,3274.035,,3280.035,3268.035,0.5,,ENTRY_SIGNAL
3009,2025-06-27 12:25:00,EXIT,3274.035,3280.035,3280.035,3268.035,0.5,-30.0,SL_HIT
3010,2025-06-27 12:30:00,ENTRY,3277.181,,3283.181,3271.181,0.5,,ENTRY_SIGNAL
3011,2025-06-27 12:35:00,ENTRY,3272.709,,3278.709,3266.709,0.5,,ENTRY_SIGNAL
3010,2025-06-27 12:43:00,EXIT,3277.181,3271.181,3283.181,3271.181,0.5,30.0,TP_HIT
3012,2025-06-27 12:54:00,ENTRY,3271.381,,3277.381,3265.381,0.5,,ENTRY_SIGNAL
3011,2025-06-27 13:01:00,EXIT,3272.709,3266.709,3278.709,3266.709,0.5,30.0,TP_HIT
3012,2025-06-27 13:03:00,EXIT,3271.381,3265.381,3277.381,3265.381,0.5,30.0,TP_HIT
3013,2025-06-27 13:36:00,ENTRY,3261.253,,3267.253,3255.253,0.5,,ENTRY_SIGNAL
3013,2025-06-27 13:47:00,EXIT,3261.253,3267.253,3267.253,3255.253,0.5,-30.0,SL_HIT
3014,2025-06-27 14:26:00,ENTRY,3273.89,,3267.89,3279.89,0.5,,ENTRY_SIGNAL
3015,2025-06-27 14:30:00,ENTRY,3277.635,,3271.635,3283.635,0.5,,ENTRY_SIGNAL
