trade_id,time,type,entry_price,exit_price,sl,tp,lot,pnl,reason
218,2025-09-16 07:50:00,ENTRY,3687.758,,3693.758,3681.758,0.5,,ENTRY_SIGNAL
219,2025-09-16 08:09:00,ENTRY,3689.35,,3683.35,3695.35,0.5,,ENTRY_SIGNAL
218,2025-09-16 08:13:00,EXIT,3687.758,3693.758,3693.758,3681.758,0.5,-30.0,SL_HIT
219,2025-09-16 08:14:00,EXIT,3689.35,3695.35,3683.35,3695.35,0.5,30.0,TP_HIT
220,2025-09-16 12:58:00,ENTRY,3689.614,,3683.614,3695.614,0.5,,ENTRY_SIGNAL
221,2025-09-16 13:01:00,ENTRY,3686.889,,3692.889,3680.889,0.5,,ENTRY_SIGNAL
221,2025-09-16 13:26:00,EXIT,3686.889,3692.889,3692.889,3680.889,0.5,-30.0,SL_HIT
220,2025-09-16 13:35:00,EXIT,3689.614,3695.614,3683.614,3695.614,0.5,30.0,TP_HIT
222,2025-09-16 16:53:00,ENTRY,3690.71,,3684.71,3696.71,0.5,,ENTRY_SIGNAL
223,2025-09-16 20:03:00,ENTRY,3690.41,,3684.41,3696.41,0.5,,ENTRY_SIGNAL
222,2025-09-17 01:30:00,EXIT,3690.71,3684.71,3684.71,3696.71,0.5,-30.0,SL_HIT
223,2025-09-17 01:30:00,EXIT,3690.41,3684.41,3684.41,3696.41,0.5,-30.0,SL_HIT
224,2025-09-17 03:50:00,ENTRY,3681.248,,3687.248,3675.248,0.5,,ENTRY_SIGNAL
225,2025-09-17 04:57:00,ENTRY,3680.654,,3686.654,3674.654,0.5,,ENTRY_SIGNAL
224,2025-09-17 06:11:00,EXIT,3681.248,3675.248,3687.248,3675.248,0.5,30.0,TP_HIT
225,2025-09-17 06:32:00,EXIT,3680.654,3674.654,3686.654,3674.654,0.5,30.0,TP_HIT
226,2025-09-17 07:03:00,ENTRY,3672.605,,3666.605,3678.605,0.5,,ENTRY_SIGNAL
227,2025-09-17 07:50:00,ENTRY,3668.408,,3674.408,3662.408,0.5,,ENTRY_SIGNAL
226,2025-09-17 08:01:00,EXIT,3672.605,3666.605,3666.605,3678.605,0.5,-30.0,SL_HIT
227,2025-09-17 10:12:00,EXIT,3668.408,3662.408,3674.408,3662.408,0.5,30.0,TP_HIT
228,2025-09-17 12:00:00,ENTRY,3668.177,,3662.177,3674.177,0.5,,ENTRY_SIGNAL
228,2025-09-17 12:41:00,EXIT,3668.177,3674.177,3662.177,3674.177,0.5,30.0,TP_HIT
229,2025-09-17 18:02:00,ENTRY,3689.365,,3683.365,3695.365,0.5,,ENTRY_SIGNAL
229,2025-09-17 18:04:00,EXIT,3689.365,3695.365,3683.365,3695.365,0.5,30.0,TP_HIT
230,2025-09-18 00:00:00,ENTRY,3667.661,,3673.661,3661.661,0.5,,ENTRY_SIGNAL
230,2025-09-18 00:10:00,EXIT,3667.661,3661.661,3673.661,3661.661,0.5,30.0,TP_HIT
231,2025-09-18 01:09:00,ENTRY,3659.73,,3653.73,3665.73,0.5,,ENTRY_SIGNAL
231,2025-09-18 01:19:00,EXIT,3659.73,3653.73,3653.73,3665.73,0.5,-30.0,SL_HIT
232,2025-09-18 04:52:00,ENTRY,3655.668,,3661.668,3649.668,0.5,,ENTRY_SIGNAL
232,2025-09-18 05:54:00,EXIT,3655.668,3649.668,3661.668,3649.668,0.5,30.0,TP_HIT
233,2025-09-18 07:03:00,ENTRY,3639.419,,3633.419,3645.419,0.5,,ENTRY_SIGNAL
233,2025-09-18 07:18:00,EXIT,3639.419,3645.419,3633.419,3645.419,0.5,30.0,TP_HIT
234,2025-09-18 10:07:00,ENTRY,3669.871,,3675.871,3663.871,0.5,,ENTRY_SIGNAL
235,2025-09-18 11:04:00,ENTRY,3667.874,,3673.874,3661.874,0.5,,ENTRY_SIGNAL
234,2025-09-18 12:59:00,EXIT,3669.871,3663.871,3675.871,3663.871,0.5,30.0,TP_HIT
235,2025-09-18 13:00:00,EXIT,3667.874,3661.874,3673.874,3661.874,0.5,30.0,TP_HIT
236,2025-09-19 07:00:00,ENTRY,3650.202,,3644.202,3656.202,0.5,,ENTRY_SIGNAL
236,2025-09-19 07:50:00,EXIT,3650.202,3656.202,3644.202,3656.202,0.5,30.0,TP_HIT
237,2025-09-19 09:52:00,ENTRY,3657.228,,3651.228,3663.228,0.5,,ENTRY_SIGNAL
237,2025-09-19 11:25:00,EXIT,3657.228,3651.228,3651.228,3663.228,0.5,-30.0,SL_HIT
238,2025-09-19 11:59:00,ENTRY,3648.416,,3642.416,3654.416,0.5,,ENTRY_SIGNAL
239,2025-09-19 12:59:00,ENTRY,3649.31,,3643.31,3655.31,0.5,,ENTRY_SIGNAL
238,2025-09-19 13:17:00,EXIT,3648.416,3654.416,3642.416,3654.416,0.5,30.0,TP_HIT
239,2025-09-19 13:17:00,EXIT,3649.31,3655.31,3643.31,3655.31,0.5,30.0,TP_HIT
240,2025-09-19 14:52:00,ENTRY,3665.412,,3659.412,3671.412,0.5,,ENTRY_SIGNAL
240,2025-09-19 15:13:00,EXIT,3665.412,3671.412,3659.412,3671.412,0.5,30.0,TP_HIT
241,2025-09-19 20:54:00,ENTRY,3684.979,,3678.979,3690.979,0.5,,ENTRY_SIGNAL
241,2025-09-21 22:24:00,EXIT,3684.979,3690.979,3678.979,3690.979,0.5,30.0,TP_HIT
242,2025-09-22 00:01:00,ENTRY,3688.027,,3682.027,3694.027,0.5,,ENTRY_SIGNAL
243,2025-09-22 01:06:00,ENTRY,3688.566,,3682.566,3694.566,0.5,,ENTRY_SIGNAL
242,2025-09-22 01:10:00,EXIT,3688.027,3694.027,3682.027,3694.027,0.5,30.0,TP_HIT
243,2025-09-22 01:11:00,EXIT,3688.566,3694.566,3682.566,3694.566,0.5,30.0,TP_HIT
244,2025-09-22 11:56:00,ENTRY,3722.527,,3716.527,3728.527,0.5,,ENTRY_SIGNAL
244,2025-09-22 12:21:00,EXIT,3722.527,3716.527,3716.527,3728.527,0.5,-30.0,SL_HIT
245,2025-09-22 13:01:00,ENTRY,3723.624,,3717.624,3729.624,0.5,,ENTRY_SIGNAL
245,2025-09-22 13:34:00,EXIT,3723.624,3717.624,3717.624,3729.624,0.5,-30.0,SL_HIT
246,2025-09-22 18:55:00,ENTRY,3747.556,,3741.556,3753.556,0.5,,ENTRY_SIGNAL
246,2025-09-22 22:40:00,EXIT,3747.556,3741.556,3741.556,3753.556,0.5,-30.0,SL_HIT
247,2025-09-23 07:58:00,ENTRY,3754.214,,3748.214,3760.214,0.5,,ENTRY_SIGNAL
248,2025-09-23 08:05:00,ENTRY,3755.169,,3761.169,3749.169,0.5,,ENTRY_SIGNAL
247,2025-09-23 08:30:00,EXIT,3754.214,3760.214,3748.214,3760.214,0.5,30.0,TP_HIT
248,2025-09-23 08:31:00,EXIT,3755.169,3761.169,3761.169,3749.169,0.5,-30.0,SL_HIT
249,2025-09-23 13:08:00,ENTRY,3783.693,,3789.693,3777.693,0.5,,ENTRY_SIGNAL
249,2025-09-23 13:50:00,EXIT,3783.693,3777.693,3789.693,3777.693,0.5,30.0,TP_HIT
250,2025-09-23 16:51:00,ENTRY,3778.497,,3772.497,3784.497,0.5,,ENTRY_SIGNAL
251,2025-09-23 16:52:00,ENTRY,3780.306,,3774.306,3786.306,0.5,,ENTRY_SIGNAL
250,2025-09-23 17:26:00,EXIT,3778.497,3784.497,3772.497,3784.497,0.5,30.0,TP_HIT
252,2025-09-23 18:08:00,ENTRY,3780.288,,3786.288,3774.288,0.5,,ENTRY_SIGNAL
251,2025-09-23 18:51:00,EXIT,3780.306,3774.306,3774.306,3786.306,0.5,-30.0,SL_HIT
252,2025-09-23 18:51:00,EXIT,3780.288,3774.288,3786.288,3774.288,0.5,30.0,TP_HIT
253,2025-09-24 00:00:00,ENTRY,3762.593,,3768.593,3756.593,0.5,,ENTRY_SIGNAL
254,2025-09-24 00:01:00,ENTRY,3761.63,,3767.63,3755.63,0.5,,ENTRY_SIGNAL
254,2025-09-24 01:08:00,EXIT,3761.63,3767.63,3767.63,3755.63,0.5,-30.0,SL_HIT
253,2025-09-24 01:10:00,EXIT,3762.593,3768.593,3768.593,3756.593,0.5,-30.0,SL_HIT
255,2025-09-24 04:58:00,ENTRY,3768.264,,3762.264,3774.264,0.5,,ENTRY_SIGNAL
255,2025-09-24 05:35:00,EXIT,3768.264,3774.264,3762.264,3774.264,0.5,30.0,TP_HIT
256,2025-09-24 06:55:00,ENTRY,3772.186,,3778.186,3766.186,0.5,,ENTRY_SIGNAL
256,2025-09-24 07:39:00,EXIT,3772.186,3778.186,3778.186,3766.186,0.5,-30.0,SL_HIT
257,2025-09-24 14:08:00,ENTRY,3756.248,,3762.248,3750.248,0.5,,ENTRY_SIGNAL
257,2025-09-24 14:16:00,EXIT,3756.248,3762.248,3762.248,3750.248,0.5,-30.0,SL_HIT
258,2025-09-24 16:05:00,ENTRY,3744.991,,3738.991,3750.991,0.5,,ENTRY_SIGNAL
258,2025-09-24 16:16:00,EXIT,3744.991,3738.991,3738.991,3750.991,0.5,-30.0,SL_HIT
259,2025-09-24 20:07:00,ENTRY,3731.075,,3737.075,3725.075,0.5,,ENTRY_SIGNAL
259,2025-09-24 20:55:00,EXIT,3731.075,3737.075,3737.075,3725.075,0.5,-30.0,SL_HIT
260,2025-09-25 01:51:00,ENTRY,3737.459,,3743.459,3731.459,0.5,,ENTRY_SIGNAL
260,2025-09-25 02:05:00,EXIT,3737.459,3731.459,3743.459,3731.459,0.5,30.0,TP_HIT
261,2025-09-25 05:01:00,ENTRY,3737.979,,3731.979,3743.979,0.5,,ENTRY_SIGNAL
262,2025-09-25 05:58:00,ENTRY,3738.815,,3744.815,3732.815,0.5,,ENTRY_SIGNAL
261,2025-09-25 06:10:00,EXIT,3737.979,3743.979,3731.979,3743.979,0.5,30.0,TP_HIT
262,2025-09-25 06:11:00,EXIT,3738.815,3744.815,3744.815,3732.815,0.5,-30.0,SL_HIT
263,2025-09-25 10:56:00,ENTRY,3756.512,,3762.512,3750.512,0.5,,ENTRY_SIGNAL
263,2025-09-25 11:03:00,EXIT,3756.512,3750.512,3762.512,3750.512,0.5,30.0,TP_HIT
264,2025-09-25 12:01:00,ENTRY,3752.713,,3746.713,3758.713,0.5,,ENTRY_SIGNAL
264,2025-09-25 12:30:00,EXIT,3752.713,3746.713,3746.713,3758.713,0.5,-30.0,SL_HIT
265,2025-09-25 14:57:00,ENTRY,3733.448,,3727.448,3739.448,0.5,,ENTRY_SIGNAL
265,2025-09-25 16:08:00,EXIT,3733.448,3739.448,3727.448,3739.448,0.5,30.0,TP_HIT
266,2025-09-25 17:03:00,ENTRY,3733.433,,3739.433,3727.433,0.5,,ENTRY_SIGNAL
266,2025-09-25 17:14:00,EXIT,3733.433,3739.433,3739.433,3727.433,0.5,-30.0,SL_HIT
267,2025-09-25 18:50:00,ENTRY,3757.026,,3751.026,3763.026,0.5,,ENTRY_SIGNAL
268,2025-09-25 19:00:00,ENTRY,3752.923,,3758.923,3746.923,0.5,,ENTRY_SIGNAL
267,2025-09-25 19:24:00,EXIT,3757.026,3751.026,3751.026,3763.026,0.5,-30.0,SL_HIT
268,2025-09-25 19:37:00,EXIT,3752.923,3746.923,3758.923,3746.923,0.5,30.0,TP_HIT
269,2025-09-25 22:52:00,ENTRY,3749.259,,3755.259,3743.259,0.5,,ENTRY_SIGNAL
269,2025-09-25 23:16:00,EXIT,3749.259,3743.259,3755.259,3743.259,0.5,30.0,TP_HIT
270,2025-09-26 04:00:00,ENTRY,3745.048,,3751.048,3739.048,0.5,,ENTRY_SIGNAL
271,2025-09-26 05:51:00,ENTRY,3745.298,,3751.298,3739.298,0.5,,ENTRY_SIGNAL
270,2025-09-26 06:14:00,EXIT,3745.048,3751.048,3751.048,3739.048,0.5,-30.0,SL_HIT
271,2025-09-26 06:14:00,EXIT,3745.298,3751.298,3751.298,3739.298,0.5,-30.0,SL_HIT
272,2025-09-26 07:58:00,ENTRY,3748.288,,3754.288,3742.288,0.5,,ENTRY_SIGNAL
272,2025-09-26 08:41:00,EXIT,3748.288,3754.288,3754.288,3742.288,0.5,-30.0,SL_HIT
273,2025-09-26 08:50:00,ENTRY,3751.696,,3757.696,3745.696,0.5,,ENTRY_SIGNAL
273,2025-09-26 10:42:00,EXIT,3751.696,3745.696,3757.696,3745.696,0.5,30.0,TP_HIT
274,2025-09-26 12:10:00,ENTRY,3752.442,,3746.442,3758.442,0.5,,ENTRY_SIGNAL
274,2025-09-26 13:07:00,EXIT,3752.442,3758.442,3746.442,3758.442,0.5,30.0,TP_HIT
275,2025-09-26 13:57:00,ENTRY,3761.596,,3755.596,3767.596,0.5,,ENTRY_SIGNAL
275,2025-09-26 14:02:00,EXIT,3761.596,3767.596,3755.596,3767.596,0.5,30.0,TP_HIT
276,2025-09-26 15:51:00,ENTRY,3779.818,,3773.818,3785.818,0.5,,ENTRY_SIGNAL
276,2025-09-26 16:17:00,EXIT,3779.818,3773.818,3773.818,3785.818,0.5,-30.0,SL_HIT
277,2025-09-26 16:51:00,ENTRY,3774.276,,3780.276,3768.276,0.5,,ENTRY_SIGNAL
277,2025-09-26 17:24:00,EXIT,3774.276,3780.276,3780.276,3768.276,0.5,-30.0,SL_HIT
278,2025-09-26 17:59:00,ENTRY,3782.897,,3776.897,3788.897,0.5,,ENTRY_SIGNAL
278,2025-09-26 18:03:00,EXIT,3782.897,3776.897,3776.897,3788.897,0.5,-30.0,SL_HIT
279,2025-09-28 22:09:00,ENTRY,3767.291,,3761.291,3773.291,0.5,,ENTRY_SIGNAL
280,2025-09-28 23:04:00,ENTRY,3767.618,,3773.618,3761.618,0.5,,ENTRY_SIGNAL
279,2025-09-29 00:10:00,EXIT,3767.291,3773.291,3761.291,3773.291,0.5,30.0,TP_HIT
280,2025-09-29 00:10:00,EXIT,3767.618,3773.618,3773.618,3761.618,0.5,-30.0,SL_HIT
281,2025-09-29 02:05:00,ENTRY,3779.096,,3773.096,3785.096,0.5,,ENTRY_SIGNAL
281,2025-09-29 02:10:00,EXIT,3779.096,3785.096,3773.096,3785.096,0.5,30.0,TP_HIT
282,2025-09-29 05:06:00,ENTRY,3807.49,,3813.49,3801.49,0.5,,ENTRY_SIGNAL
282,2025-09-29 05:42:00,EXIT,3807.49,3801.49,3813.49,3801.49,0.5,30.0,TP_HIT
283,2025-09-29 05:52:00,ENTRY,3808.858,,3802.858,3814.858,0.5,,ENTRY_SIGNAL
283,2025-09-29 06:00:00,EXIT,3808.858,3814.858,3802.858,3814.858,0.5,30.0,TP_HIT
284,2025-09-29 08:05:00,ENTRY,3811.636,,3805.636,3817.636,0.5,,ENTRY_SIGNAL
284,2025-09-29 08:48:00,EXIT,3811.636,3817.636,3805.636,3817.636,0.5,30.0,TP_HIT
285,2025-09-29 09:03:00,ENTRY,3818.478,,3824.478,3812.478,0.5,,ENTRY_SIGNAL
285,2025-09-29 09:33:00,EXIT,3818.478,3812.478,3824.478,3812.478,0.5,30.0,TP_HIT
286,2025-09-29 10:10:00,ENTRY,3806.887,,3812.887,3800.887,0.5,,ENTRY_SIGNAL
286,2025-09-29 10:22:00,EXIT,3806.887,3812.887,3812.887,3800.887,0.5,-30.0,SL_HIT
287,2025-09-29 14:06:00,ENTRY,3827.597,,3821.597,3833.597,0.5,,ENTRY_SIGNAL
287,2025-09-29 14:17:00,EXIT,3827.597,3821.597,3821.597,3833.597,0.5,-30.0,SL_HIT
288,2025-09-29 15:06:00,ENTRY,3826.834,,3832.834,3820.834,0.5,,ENTRY_SIGNAL
288,2025-09-29 15:48:00,EXIT,3826.834,3832.834,3832.834,3820.834,0.5,-30.0,SL_HIT
289,2025-09-29 18:59:00,ENTRY,3824.605,,3830.605,3818.605,0.5,,ENTRY_SIGNAL
289,2025-09-29 20:44:00,EXIT,3824.605,3830.605,3830.605,3818.605,0.5,-30.0,SL_HIT
290,2025-09-30 01:05:00,ENTRY,3838.85,,3844.85,3832.85,0.5,,ENTRY_SIGNAL
290,2025-09-30 01:24:00,EXIT,3838.85,3844.85,3844.85,3832.85,0.5,-30.0,SL_HIT
291,2025-09-30 04:55:00,ENTRY,3865.238,,3859.238,3871.238,0.5,,ENTRY_SIGNAL
291,2025-09-30 06:10:00,EXIT,3865.238,3871.238,3859.238,3871.238,0.5,30.0,TP_HIT
292,2025-09-30 06:10:00,ENTRY,3871.209,,3865.209,3877.209,0.5,,ENTRY_SIGNAL
292,2025-09-30 06:15:00,EXIT,3871.209,3865.209,3865.209,3877.209,0.5,-30.0,SL_HIT
293,2025-09-30 09:07:00,ENTRY,3814.666,,3820.666,3808.666,0.5,,ENTRY_SIGNAL
293,2025-09-30 09:11:00,EXIT,3814.666,3808.666,3820.666,3808.666,0.5,30.0,TP_HIT
294,2025-09-30 12:01:00,ENTRY,3816.016,,3810.016,3822.016,0.5,,ENTRY_SIGNAL
294,2025-09-30 12:42:00,EXIT,3816.016,3810.016,3810.016,3822.016,0.5,-30.0,SL_HIT
295,2025-09-30 12:51:00,ENTRY,3816.201,,3822.201,3810.201,0.5,,ENTRY_SIGNAL
295,2025-09-30 13:38:00,EXIT,3816.201,3822.201,3822.201,3810.201,0.5,-30.0,SL_HIT
296,2025-09-30 15:02:00,ENTRY,3846.264,,3852.264,3840.264,0.5,,ENTRY_SIGNAL
296,2025-09-30 15:08:00,EXIT,3846.264,3840.264,3852.264,3840.264,0.5,30.0,TP_HIT
297,2025-10-01 02:53:00,ENTRY,3863.586,,3869.586,3857.586,0.5,,ENTRY_SIGNAL
297,2025-10-01 03:35:00,EXIT,3863.586,3857.586,3869.586,3857.586,0.5,30.0,TP_HIT
298,2025-10-01 05:54:00,ENTRY,3863.312,,3857.312,3869.312,0.5,,ENTRY_SIGNAL
298,2025-10-01 06:18:00,EXIT,3863.312,3857.312,3857.312,3869.312,0.5,-30.0,SL_HIT
299,2025-10-01 12:07:00,ENTRY,3884.028,,3878.028,3890.028,0.5,,ENTRY_SIGNAL
299,2025-10-01 12:15:00,EXIT,3884.028,3890.028,3878.028,3890.028,0.5,30.0,TP_HIT
300,2025-10-01 14:04:00,ENTRY,3870.942,,3876.942,3864.942,0.5,,ENTRY_SIGNAL
300,2025-10-01 14:33:00,EXIT,3870.942,3876.942,3876.942,3864.942,0.5,-30.0,SL_HIT
301,2025-10-01 16:52:00,ENTRY,3870.088,,3876.088,3864.088,0.5,,ENTRY_SIGNAL
302,2025-10-01 16:59:00,ENTRY,3870.893,,3876.893,3864.893,0.5,,ENTRY_SIGNAL
302,2025-10-01 17:41:00,EXIT,3870.893,3864.893,3876.893,3864.893,0.5,30.0,TP_HIT
301,2025-10-01 17:43:00,EXIT,3870.088,3864.088,3876.088,3864.088,0.5,30.0,TP_HIT
303,2025-10-01 22:02:00,ENTRY,3863.987,,3869.987,3857.987,0.5,,ENTRY_SIGNAL
303,2025-10-01 23:42:00,EXIT,3863.987,3857.987,3869.987,3857.987,0.5,30.0,TP_HIT
304,2025-10-02 00:50:00,ENTRY,3858.875,,3864.875,3852.875,0.5,,ENTRY_SIGNAL
305,2025-10-02 00:52:00,ENTRY,3856.853,,3862.853,3850.853,0.5,,ENTRY_SIGNAL
304,2025-10-02 01:00:00,EXIT,3858.875,3852.875,3864.875,3852.875,0.5,30.0,TP_HIT
305,2025-10-02 01:23:00,EXIT,3856.853,3862.853,3862.853,3850.853,0.5,-30.0,SL_HIT
306,2025-10-02 01:56:00,ENTRY,3864.736,,3858.736,3870.736,0.5,,ENTRY_SIGNAL
307,2025-10-02 02:05:00,ENTRY,3863.214,,3857.214,3869.214,0.5,,ENTRY_SIGNAL
307,2025-10-02 02:14:00,EXIT,3863.214,3869.214,3857.214,3869.214,0.5,30.0,TP_HIT
308,2025-10-02 05:00:00,ENTRY,3865.512,,3859.512,3871.512,0.5,,ENTRY_SIGNAL
306,2025-10-02 05:27:00,EXIT,3864.736,3870.736,3858.736,3870.736,0.5,30.0,TP_HIT
309,2025-10-02 05:56:00,ENTRY,3868.088,,3874.088,3862.088,0.5,,ENTRY_SIGNAL
308,2025-10-02 06:10:00,EXIT,3865.512,3871.512,3859.512,3871.512,0.5,30.0,TP_HIT
309,2025-10-02 06:17:00,EXIT,3868.088,3874.088,3874.088,3862.088,0.5,-30.0,SL_HIT
310,2025-10-02 20:06:00,ENTRY,3857.338,,3851.338,3863.338,0.5,,ENTRY_SIGNAL
311,2025-10-02 23:08:00,ENTRY,3857.426,,3863.426,3851.426,0.5,,ENTRY_SIGNAL
310,2025-10-02 23:47:00,EXIT,3857.338,3863.338,3851.338,3863.338,0.5,30.0,TP_HIT
311,2025-10-02 23:47:00,EXIT,3857.426,3863.426,3863.426,3851.426,0.5,-30.0,SL_HIT
312,2025-10-03 01:00:00,ENTRY,3857.433,,3851.433,3863.433,0.5,,ENTRY_SIGNAL
313,2025-10-03 01:06:00,ENTRY,3857.302,,3863.302,3851.302,0.5,,ENTRY_SIGNAL
312,2025-10-03 01:23:00,EXIT,3857.433,3851.433,3851.433,3863.433,0.5,-30.0,SL_HIT
313,2025-10-03 01:23:00,EXIT,3857.302,3851.302,3863.302,3851.302,0.5,30.0,TP_HIT
314,2025-10-03 04:50:00,ENTRY,3845.029,,3839.029,3851.029,0.5,,ENTRY_SIGNAL
314,2025-10-03 05:15:00,EXIT,3845.029,3851.029,3839.029,3851.029,0.5,30.0,TP_HIT
