trade_id,time,type,entry_price,exit_price,sl,tp,lot,pnl,reason
1,2025-08-01 14:51:00,ENTRY,3341.837,,3347.837,3335.837,0.5,,ENTRY_SIGNAL
1,2025-08-01 15:08:00,EXIT,3341.837,3347.837,3347.837,3335.837,0.5,-30.0,SL_HIT
2,2025-08-05 16:01:00,ENTRY,3390.145,,3384.145,3396.145,0.5,,ENTRY_SIGNAL
2,2025-08-05 16:16:00,EXIT,3390.145,3384.145,3384.145,3396.145,0.5,-30.0,SL_HIT
3,2025-08-06 00:07:00,ENTRY,3382.36,,3388.36,3376.36,0.5,,ENTRY_SIGNAL
3,2025-08-06 01:20:00,EXIT,3382.36,3376.36,3388.36,3376.36,0.5,30.0,TP_HIT
4,2025-08-06 20:05:00,ENTRY,3370.739,,3376.739,3364.739,0.5,,ENTRY_SIGNAL
5,2025-08-06 22:57:00,ENTRY,3372.24,,3366.24,3378.24,0.5,,ENTRY_SIGNAL
5,2025-08-07 00:02:00,EXIT,3372.24,3366.24,3366.24,3378.24,0.5,-30.0,SL_HIT
4,2025-08-07 01:15:00,EXIT,3370.739,3376.739,3376.739,3364.739,0.5,-30.0,SL_HIT
6,2025-08-07 18:01:00,ENTRY,3392.674,,3398.674,3386.674,0.5,,ENTRY_SIGNAL
6,2025-08-07 19:38:00,EXIT,3392.674,3398.674,3398.674,3386.674,0.5,-30.0,SL_HIT
7,2025-08-07 19:56:00,ENTRY,3399.479,,3405.479,3393.479,0.5,,ENTRY_SIGNAL
7,2025-08-07 20:53:00,EXIT,3399.479,3393.479,3405.479,3393.479,0.5,30.0,TP_HIT
8,2025-08-08 05:50:00,ENTRY,3393.979,,3387.979,3399.979,0.5,,ENTRY_SIGNAL
8,2025-08-08 07:06:00,EXIT,3393.979,3399.979,3387.979,3399.979,0.5,30.0,TP_HIT
9,2025-08-08 19:53:00,ENTRY,3398.674,,3392.674,3404.674,0.5,,ENTRY_SIGNAL
9,2025-08-08 20:35:00,EXIT,3398.674,3392.674,3392.674,3404.674,0.5,-30.0,SL_HIT
10,2025-08-11 08:09:00,ENTRY,3361.726,,3355.726,3367.726,0.5,,ENTRY_SIGNAL
10,2025-08-11 09:15:00,EXIT,3361.726,3355.726,3355.726,3367.726,0.5,-30.0,SL_HIT
11,2025-08-11 18:09:00,ENTRY,3356.2,,3362.2,3350.2,0.5,,ENTRY_SIGNAL
12,2025-08-11 20:10:00,ENTRY,3351.433,,3345.433,3357.433,0.5,,ENTRY_SIGNAL
11,2025-08-11 20:14:00,EXIT,3356.2,3350.2,3362.2,3350.2,0.5,30.0,TP_HIT
12,2025-08-11 20:45:00,EXIT,3351.433,3345.433,3345.433,3357.433,0.5,-30.0,SL_HIT
13,2025-08-12 10:58:00,ENTRY,3344.768,,3350.768,3338.768,0.5,,ENTRY_SIGNAL
13,2025-08-12 11:35:00,EXIT,3344.768,3338.768,3350.768,3338.768,0.5,30.0,TP_HIT
14,2025-08-13 09:53:00,ENTRY,3365.513,,3371.513,3359.513,0.5,,ENTRY_SIGNAL
15,2025-08-13 10:51:00,ENTRY,3366.05,,3372.05,3360.05,0.5,,ENTRY_SIGNAL
15,2025-08-13 11:24:00,EXIT,3366.05,3360.05,3372.05,3360.05,0.5,30.0,TP_HIT
14,2025-08-13 11:25:00,EXIT,3365.513,3359.513,3371.513,3359.513,0.5,30.0,TP_HIT
16,2025-08-13 11:55:00,ENTRY,3361.082,,3355.082,3367.082,0.5,,ENTRY_SIGNAL
16,2025-08-13 13:03:00,EXIT,3361.082,3355.082,3355.082,3367.082,0.5,-30.0,SL_HIT
17,2025-08-13 17:51:00,ENTRY,3353.656,,3359.656,3347.656,0.5,,ENTRY_SIGNAL
18,2025-08-13 23:00:00,ENTRY,3359.132,,3353.132,3365.132,0.5,,ENTRY_SIGNAL
17,2025-08-13 23:01:00,EXIT,3353.656,3359.656,3359.656,3347.656,0.5,-30.0,SL_HIT
18,2025-08-14 00:01:00,EXIT,3359.132,3365.132,3353.132,3365.132,0.5,30.0,TP_HIT
19,2025-08-14 05:06:00,ENTRY,3361.064,,3355.064,3367.064,0.5,,ENTRY_SIGNAL
20,2025-08-14 05:57:00,ENTRY,3359.668,,3353.668,3365.668,0.5,,ENTRY_SIGNAL
20,2025-08-14 07:02:00,EXIT,3359.668,3365.668,3353.668,3365.668,0.5,30.0,TP_HIT
19,2025-08-14 07:41:00,EXIT,3361.064,3355.064,3355.064,3367.064,0.5,-30.0,SL_HIT
21,2025-08-14 19:00:00,ENTRY,3339.056,,3333.056,3345.056,0.5,,ENTRY_SIGNAL
21,2025-08-14 22:20:00,EXIT,3339.056,3333.056,3333.056,3345.056,0.5,-30.0,SL_HIT
22,2025-08-15 04:59:00,ENTRY,3345.473,,3339.473,3351.473,0.5,,ENTRY_SIGNAL
22,2025-08-15 08:29:00,EXIT,3345.473,3339.473,3339.473,3351.473,0.5,-30.0,SL_HIT
23,2025-08-18 05:52:00,ENTRY,3348.045,,3354.045,3342.045,0.5,,ENTRY_SIGNAL
23,2025-08-18 07:13:00,EXIT,3348.045,3354.045,3354.045,3342.045,0.5,-30.0,SL_HIT
24,2025-08-18 08:04:00,ENTRY,3347.485,,3353.485,3341.485,0.5,,ENTRY_SIGNAL
24,2025-08-18 13:09:00,EXIT,3347.485,3341.485,3353.485,3341.485,0.5,30.0,TP_HIT
25,2025-08-18 15:04:00,ENTRY,3332.685,,3338.685,3326.685,0.5,,ENTRY_SIGNAL
25,2025-08-19 00:01:00,EXIT,3332.685,3326.685,3338.685,3326.685,0.5,30.0,TP_HIT
26,2025-08-19 11:53:00,ENTRY,3339.849,,3345.849,3333.849,0.5,,ENTRY_SIGNAL
27,2025-08-19 12:53:00,ENTRY,3335.168,,3341.168,3329.168,0.5,,ENTRY_SIGNAL
26,2025-08-19 13:00:00,EXIT,3339.849,3333.849,3345.849,3333.849,0.5,30.0,TP_HIT
27,2025-08-19 13:10:00,EXIT,3335.168,3329.168,3341.168,3329.168,0.5,30.0,TP_HIT
28,2025-08-19 20:01:00,ENTRY,3316.341,,3322.341,3310.341,0.5,,ENTRY_SIGNAL
